value_deviation,transition_rarity,constraint_score,raw_value_deviation,raw_transition_rarity,raw_constraint_score,stis_score,DATETIME,prediction,label
0.0,0.23492168429758378,0.0,23257.9957673154,2.923142980892133,0.0,0.23492168429758378,2016-07-05 19:00:00,0,
0.0,0.26381560002402277,0.0,23256.33934640011,2.970394965759824,0.0,0.26381560002402277,2016-07-05 20:00:00,0,
0.0,0.0,0.0,23256.355818877902,2.382616967392929,0.0,0.0,2016-07-05 21:00:00,0,
0.9569710510296359,0.0,0.0,851628.674158786,1.6933139589295856,0.0,0.9569710510296359,2016-07-05 22:00:00,0,
0.9694954890365699,0.0,0.0,861861.2972010332,1.6933139589295856,0.0,0.9694954890365699,2016-07-05 23:00:00,0,
0.9213906434762446,0.0,0.0,822559.0346283085,1.6933139589295856,0.0,0.9213906434762446,2016-07-06 00:00:00,0,
0.9370472208175609,0.19414159246089546,0.0,835350.6548173169,2.8564528063718617,0.0,1.1311888132784564,2016-07-06 01:00:00,0,
0.8934967156118114,0.0,0.0,799769.3454744831,2.1972155773767192,0.0,0.8934967156118114,2016-07-06 02:00:00,0,
0.0,0.21487154155854338,1.0,23257.0748943493,2.8903537580581626,1.0,0.21487154155854338,2016-07-06 03:00:00,0,
0.0,0.0,0.0,52327.66946751797,2.5055136870657666,0.0,0.0,2016-07-06 04:00:00,0,
0.015085858255652479,6.471599687081417,0.0,82096.65033506836,13.122363377404328,0.0,6.486685545337069,2016-07-06 05:00:00,1,
0.0,6.471599687081417,1.0,32095.056254752737,13.122363377404328,1.0,6.471599687081417,2016-07-06 06:00:00,1,
0.0,0.0,0.0,232.9631268548225,2.0794335417118357,0.0,0.0,2016-07-06 07:00:00,0,
0.0,0.0,0.0,0.3991570022133413,2.3748950046314525,0.0,0.0,2016-07-06 08:00:00,0,
0.0,6.471599687081417,0.0,23257.92800413993,13.122363377404328,0.0,6.471599687081417,2016-07-06 09:00:00,1,
0.0,0.6214846848233176,0.0,0.5222503837707068,3.5553130621018996,0.0,0.6214846848233176,2016-07-06 10:00:00,0,
0.0,0.0,0.0,0.5545206550220652,1.7345953887374952,0.0,0.0,2016-07-06 11:00:00,0,
0.9874286290454235,0.0,0.0,876512.8976618961,1.7345953887374952,0.0,0.9874286290454235,2016-07-06 12:00:00,0,
1.0731076154226393,6.471599687081417,0.0,946513.7048641439,13.122363377404328,0.0,7.544707302504056,2016-07-06 13:00:00,1,
1.0016607243532671,0.5666899605455858,0.0,888140.6981512972,3.4657039033117156,0.0,1.5683506848988529,2016-07-06 14:00:00,1,
0.9638021501071213,0.0,0.0,857209.7678402312,2.442335535435329,0.0,0.9638021501071213,2016-07-06 15:00:00,0,
0.9592478978492589,0.0,0.0,853488.8865864608,2.2686738746984196,0.0,0.9592478978492589,2016-07-06 16:00:00,0,
0.0,0.0,0.0,0.5557703435388285,2.1972155773767192,0.0,0.0,2016-07-06 17:00:00,0,
0.0,0.875205933966045,0.0,23256.490039061966,3.970238914956572,0.0,0.875205933966045,2016-07-06 18:00:00,0,
0.0076847215565798484,0.19764575727470224,0.0,76049.82876240984,2.8621833810825916,0.0,0.20533047883128208,2016-07-06 19:00:00,0,
0.0,0.8866352956138733,0.0,36512.311157484146,3.988930048022222,0.0,0.8866352956138733,2016-07-06 20:00:00,0,
0.0,0.0,0.0,32326.338843337915,0.9360908091735861,0.0,0.0,2016-07-06 21:00:00,0,
1.011339342620734,0.0,0.0,896048.2507493432,0.9360908091735861,0.0,1.011339342620734,2016-07-06 22:00:00,0,
1.0062170059436608,0.0,0.0,891863.2373952152,0.9360908091735861,0.0,1.0062170059436608,2016-07-06 23:00:00,0,
1.9290354419210645,0.0,0.0,1645817.4816148027,0.9360908091735861,0.0,1.9290354419210645,2016-07-07 00:00:00,1,
1.8473425214120032,0.0,0.0,1579073.3402547915,2.42773690267894,0.0,1.8473425214120032,2016-07-07 01:00:00,1,
0.906590399379201,6.471599687081417,1.0,810467.0494474608,13.122363377404328,1.0,7.378190086460618,2016-07-07 02:00:00,1,
0.9401800282350617,0.0,0.0,837910.1977963707,2.4336019554654293,0.0,0.9401800282350617,2016-07-07 03:00:00,0,
1.3696952540742397e-07,0.9905200222090295,0.0,69771.4267077981,4.158819085407584,0.0,0.9905201591785548,2016-07-07 04:00:00,0,
0.0,6.471599687081417,0.0,51630.391500055855,13.122363377404328,0.0,6.471599687081417,2016-07-07 05:00:00,1,
0.014231257212570552,6.471599687081417,0.0,81398.43055702106,13.122363377404328,0.0,6.485830944293988,2016-07-07 06:00:00,1,
0.0,6.471599687081417,0.0,53490.59065909229,13.122363377404328,0.0,6.471599687081417,2016-07-07 07:00:00,1,
0.0,0.08265633060683612,0.0,49304.536382949664,2.674134149531653,0.0,0.08265633060683612,2016-07-07 08:00:00,0,
6.904548837388432e-08,0.585505780067088,0.0,69771.37121300735,3.496474562010968,0.0,0.5855058491125763,2016-07-07 09:00:00,0,
0.0,6.471599687081417,0.0,23257.548515506707,13.122363377404328,0.0,6.471599687081417,2016-07-07 10:00:00,1,
0.9706351145603225,0.0,0.0,862792.3855570479,2.382616967392929,0.0,0.9706351145603225,2016-07-07 11:00:00,0,
0.9555490209924195,0.0,0.0,850466.8577708943,1.4307419418812863,0.0,0.9555490209924195,2016-07-07 12:00:00,0,
0.9797437701820084,0.7885929405291243,0.0,870234.2715200554,3.8285953975470624,0.0,1.7683367107111327,2016-07-07 13:00:00,1,
0.976612304481242,0.0,1.2,867675.8247404131,2.0148955205703896,1.2,0.976612304481242,2016-07-07 14:00:00,0,
0.9766123161770845,0.7614125437695289,0.0,867675.8342960633,3.7841456348862326,0.0,1.7380248599466135,2016-07-07 15:00:00,1,
0.0,0.0,0.0,30931.338944459178,1.791753469246055,0.0,0.0,2016-07-07 16:00:00,0,
0.0,0.11349362069472134,0.0,26512.71226463281,2.7245642531697007,0.0,0.11349362069472134,2016-07-07 17:00:00,0,
0.0,0.0,0.0,23256.945799177538,2.1649550008702527,0.0,0.0,2016-07-07 18:00:00,0,
0.0,0.0,0.0,23257.99920353093,2.5055136870657666,0.0,0.0,2016-07-07 19:00:00,0,
0.0,6.471599687081417,0.0,0.5942272117633259,13.122363377404328,0.0,6.471599687081417,2016-07-07 20:00:00,1,
0.0,0.0,0.0,0.641522260830757,1.3083291196570237,0.0,0.0,2016-07-07 21:00:00,0,
0.9965364083165074,0.0,0.0,883954.0676354629,1.3083291196570237,0.0,0.9965364083165074,2016-07-07 22:00:00,0,
0.9663640464732183,0.0,0.0,859302.8693249492,2.001472600237504,0.0,0.9663640464732183,2016-07-07 23:00:00,0,
0.9302141469580305,0.0,0.0,829767.947714156,1.3682719270535006,0.0,0.9302141469580305,2016-07-08 00:00:00,0,
0.8892253824352112,0.0,0.0,796279.6126609391,2.2617534985198704,0.0,0.8892253824352112,2016-07-08 01:00:00,0,
0.9043116528639378,0.14285011581442444,0.0,808605.2849446053,2.77257272236778,0.0,1.0471617686783623,2016-07-08 02:00:00,0,
0.0,0.0,0.0,49769.46601407438,2.538961204471831,0.0,0.0,2016-07-08 03:00:00,0,
0.0,0.48503986174160285,0.0,55583.42281754434,3.3321765105671965,0.0,0.48503986174160285,2016-07-08 04:00:00,0,
0.0,0.8272241046299085,0.0,57909.696758637074,3.8917712993110873,0.0,0.8272241046299085,2016-07-08 05:00:00,0,
0.0031299875649451795,0.26381560002402277,1.0,72328.55392610145,2.970394965759824,1.0,0.26694558758896797,2016-07-08 06:00:00,0,
0.0,0.0,0.0,46512.99478531432,1.8717956769227162,0.0,0.0,2016-07-08 07:00:00,0,
0.0,0.6771105932544517,0.0,53257.43599204745,3.6462815070965107,0.0,0.6771105932544517,2016-07-08 08:00:00,0,
0.0,6.471599687081417,0.0,33023.87449926922,13.122363377404328,0.0,6.471599687081417,2016-07-08 09:00:00,1,
0.0,0.0,0.0,29070.441677914696,1.0198286380915667,0.0,0.0,2016-07-08 10:00:00,0,
0.9279374418431837,6.471599687081417,0.0,827907.8510610618,13.122363377404328,0.0,7.3995371289246,2016-07-08 11:00:00,1,
0.9082971119190163,0.908872369127954,0.0,811861.455012943,4.02529569230309,0.0,1.8171694810469703,2016-07-08 12:00:00,1,
0.8747091574843201,1.2057320828579665,0.0,784419.6746871397,4.5107685106570985,0.0,2.0804412403422865,2016-07-08 13:00:00,1,
0.9481478098559493,6.471599687081417,1.0,844419.9753819477,13.122363377404328,1.0,7.419747496937366,2016-07-08 14:00:00,1,
0.9324923766378181,0.0,0.0,831629.2899559413,1.961651394937625,0.0,0.9324923766378181,2016-07-08 15:00:00,0,
0.0,0.152330552182739,0.0,46514.42358841738,2.788076658907776,0.0,0.152330552182739,2016-07-08 16:00:00,0,
0.0,0.0,0.0,31164.25248944747,2.25128229865162,0.0,0.0,2016-07-08 17:00:00,0,
0.0,0.279296773262607,0.0,9302.731195620003,2.995712273753988,0.0,0.279296773262607,2016-07-08 18:00:00,0,
0.0,0.14285011581442444,0.0,3488.7715822648993,2.77257272236778,0.0,0.14285011581442444,2016-07-08 19:00:00,0,
0.0,0.0,0.0,2325.9874885336803,2.2335828882173163,0.0,0.0,2016-07-08 20:00:00,0,
0.0,6.471599687081417,0.0,3256.2800970693265,13.122363377404328,0.0,6.471599687081417,2016-07-08 21:00:00,1,
0.9834426025855654,6.471599687081417,0.0,873256.2640167321,13.122363377404328,0.0,7.455042289666983,2016-07-08 22:00:00,1,
0.984011872189444,0.7614125437695289,0.0,873721.3644278384,3.7841456348862326,0.0,1.745424415958973,2016-07-08 23:00:00,1,
0.9433076664795272,6.471599687081417,0.0,840465.5174961778,13.122363377404328,0.0,7.414907353560944,2016-07-09 00:00:00,1,
0.9404621227046631,0.0,0.0,838140.6725185207,1.9218057641662667,0.0,0.9404621227046631,2016-07-09 01:00:00,0,
0.9310688604312048,0.0,0.0,830466.2593489999,1.7676560605232903,0.0,0.9310688604312048,2016-07-09 02:00:00,0,
0.0,0.1299764597835304,0.0,23257.04880977789,2.751519646498003,0.0,0.1299764597835304,2016-07-09 03:00:00,0,
0.0025615936048988524,0.0,0.0,71864.16892699616,2.2735878418822626,0.0,0.0025615936048988524,2016-07-09 04:00:00,0,
0.03757323127720547,6.471599687081417,1.0,100469.11632616185,13.122363377404328,1.0,6.509172918358622,2016-07-09 05:00:00,1,
0.0,6.471599687081417,0.0,34651.82507282033,13.122363377404328,0.0,6.471599687081417,2016-07-09 06:00:00,1,
0.0,1.2057320828579665,0.0,28140.202861790447,4.5107685106570985,0.0,1.2057320828579665,2016-07-09 07:00:00,0,
0.0,0.0,0.0,46513.33072646121,1.791753469246055,0.0,0.0,2016-07-09 08:00:00,0,
0.0,0.04347357276259727,0.0,69770.69031116561,2.6100561928344854,0.0,0.04347357276259727,2016-07-09 09:00:00,0,
1.0221570304120753,0.0,0.0,904886.4374445252,2.382616967392929,0.0,1.0221570304120753,2016-07-09 10:00:00,0,
0.9973929883550232,0.0,0.0,884653.9042776175,1.0271505315864173,0.0,0.9973929883550232,2016-07-09 11:00:00,0,
1.0181731454386866,0.0,0.0,901631.5534206841,1.0271505315864173,0.0,1.0181731454386866,2016-07-09 12:00:00,0,
0.9581121794593109,0.0,0.0,852560.9904078018,2.4485274342555026,0.0,0.9581121794593109,2016-07-09 13:00:00,0,
0.9248075678180173,0.0,1.0,825350.7047003615,2.42773690267894,1.0,0.9248075678180173,2016-07-09 14:00:00,0,
0.9307850684185905,0.43972511524383634,0.0,830234.397712903,3.258070538359476,0.0,1.370510183662427,2016-07-09 15:00:00,1,
0.0,6.471599687081417,0.0,23257.460843039127,13.122363377404328,0.0,6.471599687081417,2016-07-09 16:00:00,1,
0.0,6.471599687081417,0.0,23257.453241647556,13.122363377404328,0.0,6.471599687081417,2016-07-09 17:00:00,1,
0.0,0.6387101633805605,0.0,23257.485382158964,3.5834829391040945,0.0,0.6387101633805605,2016-07-09 18:00:00,0,
0.0,0.279296773262607,0.0,46513.94355674896,2.995712273753988,0.0,0.279296773262607,2016-07-09 19:00:00,0,
0.0,0.0,0.0,46513.9478154377,2.151753603296442,0.0,0.0,2016-07-09 20:00:00,0,
0.0,6.471599687081417,0.0,46514.0109464916,13.122363377404328,0.0,6.471599687081417,2016-07-09 21:00:00,1,
1.010770296142105,0.0,0.0,895583.3326343664,1.7609819923964087,0.0,1.010770296142105,2016-07-09 22:00:00,0,
0.947008323160214,0.9905200222090295,1.2,843489.0004501656,4.158819085407584,1.2,1.9375283453692433,2016-07-09 23:00:00,1,
0.9128509631575593,6.471599687081417,0.0,815582.0086288963,13.122363377404328,0.0,7.384450650238977,2016-07-10 00:00:00,1,
0.8858098480981169,0.0,0.0,793489.0782401541,1.2992793174703166,0.0,0.8858098480981169,2016-07-10 01:00:00,0,
0.9065899712041962,0.0,0.0,810466.6996231079,1.4213815380825994,0.0,0.9065899712041962,2016-07-10 02:00:00,0,
0.0,0.0,0.0,54886.55597165908,2.3025750930440454,0.0,0.0,2016-07-10 03:00:00,0,
0.0,6.471599687081417,1.0,57909.62654609351,13.122363377404328,1.0,6.471599687081417,2016-07-10 04:00:00,1,
0.0,6.471599687081417,0.0,24884.86713329287,13.122363377404328,0.0,6.471599687081417,2016-07-10 05:00:00,1,
0.0014228562539554085,0.48503986174160285,0.0,70933.80621931376,3.3321765105671965,0.0,0.48646271799555824,2016-07-10 06:00:00,0,
0.009108256565166098,6.471599687081417,0.0,77212.87473079907,13.122363377404328,0.0,6.480707943646583,2016-07-10 07:00:00,1,
0.0,6.471599687081417,0.0,34419.7774795631,13.122363377404328,0.0,6.471599687081417,2016-07-10 08:00:00,1,
0.0,0.03896080341429925,0.0,50931.562610301124,2.602676185535508,0.0,0.03896080341429925,2016-07-10 09:00:00,0,
0.0,0.43972511524383634,0.0,23256.356947728513,3.258070538359476,0.0,0.43972511524383634,2016-07-10 10:00:00,0,
0.0,0.5373339240187035,0.0,23256.383859364647,3.417696184078481,0.0,0.5373339240187035,2016-07-10 11:00:00,0,
0.9427388188908099,0.03136471128472329,0.0,840000.7618767549,2.5902538322013813,0.0,0.9741035301755332,2016-07-10 12:00:00,0,
0.9398924910282846,0.03136471128472329,0.0,837675.2762896379,2.5902538322013813,0.0,0.9712572023130079,2016-07-10 13:00:00,0,
0.9131360118663943,0.03136471128472329,0.0,815814.897001578,2.5902538322013813,0.0,0.9445007231511175,2016-07-10 14:00:00,0,
0.9230986628848968,0.0,0.0,823954.5079220327,2.0794335417118357,0.0,0.9230986628848968,2016-07-10 15:00:00,0,
0.9714886142992191,6.471599687081417,1.0,863489.7055557537,13.122363377404328,1.0,7.443088301380636,2016-07-10 16:00:00,1,
0.0,1.0275886691786842,0.0,23257.014908229194,4.219439707488002,0.0,1.0275886691786842,2016-07-10 17:00:00,0,
0.0,0.0,0.0,23257.01006091541,2.1972155773767192,0.0,0.0,2016-07-10 18:00:00,0,
0.0,0.0,0.0,0.4245865930100125,2.1972155773767192,0.0,0.0,2016-07-10 19:00:00,0,
0.0,0.0,0.0,0.425137985614446,2.1972155773767192,0.0,0.0,2016-07-10 20:00:00,0,
0.0,6.471599687081417,0.0,0.33860508637536624,13.122363377404328,0.0,6.471599687081417,2016-07-10 21:00:00,1,
0.0,6.471599687081417,0.0,0.39756505686411087,13.122363377404328,0.0,6.471599687081417,2016-07-10 22:00:00,1,
0.9546934272606796,6.471599687081417,0.0,849767.8269537545,13.122363377404328,0.0,7.426293114342097,2016-07-10 23:00:00,1,
0.9327759109367096,0.0,0.0,831860.9410366922,1.0986092886726098,0.0,0.9327759109367096,2016-07-11 00:00:00,0,
0.9285062630834998,0.0,0.0,828372.5851535102,1.2527594685014931,0.0,0.9285062630834998,2016-07-11 01:00:00,0,
0.9794603516600506,0.0,0.0,870002.7150305123,2.1972155773767192,0.0,0.9794603516600506,2016-07-11 02:00:00,0,
0.007115703340471219,0.45137250942603735,1.0,75584.9337382668,3.2771182333432956,1.0,0.4584882127665086,2016-07-11 03:00:00,0,
0.0,6.471599687081417,0.0,59071.80644503384,13.122363377404328,0.0,6.471599687081417,2016-07-11 04:00:00,1,
0.0,6.471599687081417,0.0,29303.491460792844,13.122363377404328,0.0,6.471599687081417,2016-07-11 05:00:00,1,
0.0,6.471599687081417,0.0,46514.443565827074,13.122363377404328,0.0,6.471599687081417,2016-07-11 06:00:00,1,
0.03444203437408467,0.6214846848233176,0.0,97910.88915756965,3.5553130621018996,0.0,0.6559267191974023,2016-07-11 07:00:00,0,
0.0,0.839577160947589,0.0,58838.87509071229,3.9119730066781044,0.0,0.839577160947589,2016-07-11 08:00:00,0,
0.0,0.0,0.0,31395.99051080377,2.176806887562074,0.0,0.0,2016-07-11 09:00:00,0,
0.0,0.35807455785047176,0.0,28837.868619738347,3.1245423956557365,0.0,0.35807455785047176,2016-07-11 10:00:00,0,
0.945586617547835,0.0,0.0,842327.449121438,2.176806887562074,0.0,0.945586617547835,2016-07-11 11:00:00,0,
0.9353395289812461,0.0,0.0,833955.4491543036,1.5664157378881949,0.0,0.9353395289812461,2016-07-11 12:00:00,0,
0.9529875555231548,0.0,0.0,848374.1083342963,1.9459031490798133,0.0,0.9529875555231548,2016-07-11 13:00:00,0,
0.941601894147364,0.0,0.0,839071.8800921475,1.9459031490798133,0.0,0.941601894147364,2016-07-11 14:00:00,0,
0.9797458199618376,0.16536096914417744,1.0,870235.946215902,2.809386095500276,1.0,1.1451067891060152,2016-07-11 15:00:00,0,
0.011954223441908942,0.0,0.0,79538.0653880013,2.140057663532396,0.0,0.011954223441908942,2016-07-11 16:00:00,0,
0.0,0.5947009221550795,0.0,54653.49408499328,3.511511939392133,0.0,0.5947009221550795,2016-07-11 17:00:00,0,
0.0,0.8017430672469266,0.0,26513.275671838008,3.850100602814524,0.0,0.8017430672469266,2016-07-11 18:00:00,0,
0.0,0.16166624106390046,0.0,23257.45206307941,2.8033438810426583,0.0,0.16166624106390046,2016-07-11 19:00:00,0,
0.0,0.0,0.0,23257.487182560875,1.4603980255905828,0.0,0.0,2016-07-11 20:00:00,0,
0.0,0.23492168429758378,0.0,23257.511748264067,2.923142980892133,0.0,0.23492168429758378,2016-07-11 21:00:00,0,
0.9976765031413276,0.43972511524383634,0.0,884885.5394163398,3.258070538359476,0.0,1.437401618385164,2016-07-11 22:00:00,1,
0.9586786995937201,0.0,1.2,853023.8444678436,2.159475582724261,1.2,0.9586786995937201,2016-07-11 23:00:00,0,
0.9370457144776368,0.11349362069472134,0.0,835349.4241186933,2.7245642531697007,0.0,1.0505393351723582,2016-07-12 00:00:00,0,
0.900895866252152,6.471599687081417,0.0,805814.5444122311,13.122363377404328,0.0,7.372495553333569,2016-07-12 01:00:00,1,
0.9028892494595498,6.471599687081417,0.0,807443.1635110485,13.122363377404328,0.0,7.374488936540967,2016-07-12 02:00:00,1,
0.0,0.0,0.0,23257.092506100944,1.1895807811649486,0.0,0.0,2016-07-12 03:00:00,0,
0.005123123243427736,0.0,0.0,73956.97079068846,1.791753469246055,0.0,0.005123123243427736,2016-07-12 04:00:00,0,
0.012808629376971284,6.471599687081417,1.0,80236.12576034786,13.122363377404328,1.0,6.4844083164583886,2016-07-12 05:00:00,1,
0.0,6.471599687081417,0.0,34419.694970820536,13.122363377404328,0.0,6.471599687081417,2016-07-12 06:00:00,1,
0.0,0.0,0.0,4186.482972024881,2.1972155773767192,0.0,0.0,2016-07-12 07:00:00,0,
0.0,0.0,0.0,0.5184880800546443,1.9661057135412,0.0,0.0,2016-07-12 08:00:00,0,
0.0,0.1491867105746092,0.0,0.49404988179728365,2.78293534273934,0.0,0.1491867105746092,2016-07-12 09:00:00,0,
0.0,0.0,0.0,0.5539816334333345,1.4000836277048947,0.0,0.0,2016-07-12 10:00:00,0,
0.9430231736375919,0.6471442776714431,0.0,840233.0832737297,3.5972757612545547,0.0,1.5901674513090351,2016-07-12 11:00:00,1,
0.9578246402699688,0.0,0.0,852326.0672812884,2.2735878418822626,0.0,0.9578246402699688,2016-07-12 12:00:00,0,
0.9515632798140184,0.0,0.0,847210.4572042613,2.25128229865162,0.0,0.9515632798140184,2016-07-12 13:00:00,0,
0.9606719872366436,1.2320341554152272,0.0,854652.3854892862,4.553781896112755,0.0,2.192706142651871,2016-07-12 14:00:00,1,
0.0034155742849838852,0.20344177228262209,0.0,72561.88186068901,2.8716619583733993,0.0,0.20685734656760596,2016-07-12 15:00:00,0,
0.0,1.0709715879316943,0.0,56281.18286062763,4.2903864438127615,0.0,1.0709715879316943,2016-07-12 16:00:00,0,
0.0,0.5472766951962343,0.0,10698.19377780399,3.4339562049656362,0.0,0.5472766951962343,2016-07-12 17:00:00,0,
0.0,0.19764575727470224,0.0,29302.880396179422,2.8621833810825916,0.0,0.19764575727470224,2016-07-12 18:00:00,0,
0.0,0.13515849195242882,0.0,25116.815114087945,2.75999414015774,0.0,0.13515849195242882,2016-07-12 19:00:00,0,
0.0,0.4552061865728245,0.0,23256.390350261634,3.2833876796946546,0.0,0.4552061865728245,2016-07-12 20:00:00,0,
0.9817351877712537,0.0,0.0,871861.2846841722,1.2527594685014931,0.0,0.9817351877712537,2016-07-12 21:00:00,0,
0.9749038281794422,0.0,0.0,866279.978159253,2.4159025783637684,0.0,0.9749038281794422,2016-07-12 22:00:00,0,
0.9603880128270571,0.0,0.0,854420.3748325737,1.7676560605232903,0.0,0.9603880128270571,2016-07-12 23:00:00,0,
0.9424555602183788,0.04147200811359922,0.0,839769.3359862815,2.606782911933357,0.0,0.983927568331978,2016-07-13 00:00:00,0,
0.9125672246583757,0.42785153805318554,1.0,815350.1907139439,3.2386529524895,1.0,1.3404187627115611,2016-07-13 01:00:00,1,
0.8849558703601126,0.279296773262607,0.0,792791.3677101781,2.995712273753988,0.0,1.1642526436227196,2016-07-13 02:00:00,0,
0.0,0.32351891053025317,0.0,0.5955229937209856,3.068031435364739,0.0,0.32351891053025317,2016-07-13 03:00:00,0,
0.0,0.0,0.0,27675.884845247103,1.504072896786399,0.0,0.0,2016-07-13 04:00:00,0,
0.0,6.471599687081417,0.0,56747.163077532976,13.122363377404328,0.0,6.471599687081417,2016-07-13 05:00:00,1,
0.0,6.471599687081417,1.0,58840.01933068554,13.122363377404328,1.0,6.471599687081417,2016-07-13 06:00:00,1,
0.0,0.0,0.0,27675.541193723646,2.0794335417118357,0.0,0.0,2016-07-13 07:00:00,0,
0.0,0.32351891053025317,0.0,23256.962142159344,3.068031435364739,0.0,0.32351891053025317,2016-07-13 08:00:00,0,
