isolation_forest,one_class_svm,lof,windowed_autoencoder
0.44336023903943544,-60.35276934185677,1.0335144455586218,0.11649185492556935
0.5153016796260069,-54.90801923928412,1.004206157752908,0.16229565821381028
0.44170546836274355,-54.53543034475523,1.0605204130232349,0.12804667994414293
0.47535490170742395,-49.958866208097184,1.170895615319149,0.15097510206611692
0.44527227735015995,-54.57515946910375,1.1208439211777055,0.17719387639663697
0.4433133028389532,-56.55527198300433,1.0844993270007426,0.15557616949059339
0.42650263726917736,-57.4476230041354,1.123114984318781,0.15365447801061394
0.4345259961336318,-55.59726393943537,1.1474503935220715,0.11406302067872238
0.45165450214851843,-52.36143272381907,1.2004393341577568,0.10110876368956373
0.4894869707720355,-60.97449441471764,0.9963563027943284,0.10862806019041521
0.4923077852962425,-61.30269111405353,1.0102678896604842,0.08347871554127873
0.5392174840205929,-62.127706694288904,0.9631972162979718,0.10266437675336662
0.5443452706715391,-60.66740575044086,0.9918198205607794,0.10665368361721952
0.5060547770523823,-57.73609880259273,1.016406571801512,0.08963958031309835
0.5252767832505463,-61.314651265342384,0.9948685894057933,0.11291686813701562
0.4674728262397361,-64.73740475667908,0.9815100079465566,0.10801385211615327
0.46126658062137577,-65.21393019423913,0.9987725860215342,0.10376115994202834
0.4712877756143359,-65.38556326193803,0.9871122919349322,0.09808659817742447
0.48206602838321516,-61.69939445929294,1.0435665847936573,0.09290866228282967
0.5164164431000147,-56.572947150767476,1.0837251893268374,0.09704235284528513
0.5074939696663148,-59.500264970643485,1.0488414676373705,0.12561897807775302
0.4986456123052101,-58.00575236447771,1.1142341418902988,0.12512097800772273
0.5186765945965992,-58.490851157701485,1.0522644193366033,0.14296509537110522
0.5249817461284323,-54.565480654575104,1.073176240483964,0.16400632696101283
0.4543775368706417,-66.8115696923559,1.0179331397196838,0.13532863529629727
0.4425476675661901,-71.55087438838142,1.0242373581312836,0.1506739301971911
0.4327901450422388,-69.51031134589084,1.1150232698774798,0.15852634155442583
0.44962248738178273,-63.037986145637355,1.0701797471545027,0.15811806872885126
0.4494739635017316,-65.51290590904199,1.1001142210379997,0.18026437999832132
0.440843477020477,-65.74937068291584,1.097304160642565,0.15053402375799685
0.43298961179658146,-62.39682330086642,1.1571343844445448,0.11642119124927296
0.4694000644593228,-61.71185024094853,1.0818885205126407,0.11770573906080978
0.4618664767381346,-64.04272098952605,1.0226039911526907,0.07798196476646088
0.46063181558495775,-59.90961164605245,1.0774530187213531,0.08991717996727663
0.5524982694962604,-57.085913658636976,1.0511716389115358,0.09278514685941748
0.6012777863435321,-51.90279312781945,0.9911967905459553,0.11396363780157953
0.49717597266853725,-58.841278264542964,1.115782624959175,0.14319846669578973
0.48747597905475953,-64.62073340206463,1.052595119828631,0.1076760016582337
0.5043873734315459,-59.818140756028015,1.0828175070404547,0.11984851448123805
0.5810716016164625,-53.61837383630316,1.1351594587016876,0.15537959142249672
0.5613422937759208,-51.426894392472946,1.3315719171217837,0.17006559526571
0.554924742674337,-55.588928098801766,1.1591264365006526,0.16481925960172586
0.6174633157680754,-53.131787145616414,1.1220950270952827,0.2357993202001601
0.5833528093810431,-51.52586733576047,1.4830325543104588,0.2281822743529176
0.5221305725995516,-58.24081012309964,1.1785263900268883,0.1994993905386185
0.5124491836911549,-60.66344604116573,1.0067252114925167,0.1359143884982119
0.48435685395486455,-64.86994138550286,1.0238360342454598,0.17212984640074225
0.47238846610925067,-65.65001334814006,1.0052057752756234,0.14498996107771575
0.47090490364707377,-63.78188314436498,1.0175359047642378,0.14337702879200404
0.496237541147926,-60.155800802058174,1.0350023990006627,0.10900696561983667
0.5031817144687606,-59.16600183396409,1.0307123327362455,0.1087573745902488
0.5314603053980049,-53.44628587567968,1.103393596604629,0.1193236982211601
0.5302100582949141,-52.205534853249354,1.081391789705179,0.13499987481609857
0.4519432094462638,-57.99411607151351,1.162885039034783,0.11234849015837205
0.4387463764916184,-58.73575407240544,1.029181919119139,0.13237329547404178
0.44280541412755203,-57.30552275787199,1.0267431012071038,0.1318154778656929
0.5542680055337262,-51.03399403423231,1.013350319098695,0.12516276905631846
0.5583098073653511,-58.773970140853265,1.0290304976770799,0.10167554144486923
0.5346890817992023,-58.83965402490477,1.2019822756864977,0.10321324869752732
0.4592768477114865,-68.4595267110518,1.0174981594745938,0.09442988629360563
0.5296751253527499,-58.859060260028194,1.069298998818424,0.16032098371329556
0.5390011347191094,-64.4096187406318,1.0005536086108393,0.1193546935791411
0.48951182442984126,-62.67783369406523,1.048676608488909,0.11255411588240696
0.4928693927468807,-63.6827484795715,0.991403090164632,0.10152291709963664
0.45140106792761636,-62.65147676035897,1.0073207511713895,0.1283656851695997
0.45416825492536345,-61.16267273385885,1.0435410788672068,0.14466520709630562
0.4713639974663626,-62.92660962495546,1.0925660682827196,0.14837196716520876
0.48367030729556576,-62.691039202534135,1.0772612105044284,0.18554939728281444
0.48894468720159917,-60.528977592437876,1.0341535951575787,0.12132907906026347
0.5129053412698149,-55.23840431749264,1.1033303147171172,0.12297866143391276
0.49608457782705917,-62.20695639124789,1.1007047091561644,0.14584365647812852
0.4895253529596415,-62.374040069268744,0.9822929979618941,0.1460296093091679
0.4797583497516625,-61.61278455720058,1.0456949636578394,0.13960403718320205
0.427488303122224,-61.009451249379865,1.0145478260043652,0.13262269876957644
0.42661141497569327,-64.48737325480792,1.0415640535367807,0.1254923986170452
0.4254701035503572,-70.19061290988145,1.0332706305708839,0.10720397372815446
0.42800871400915785,-62.333132007983934,1.1072203375116911,0.1055369773885058
0.42433997960878955,-71.08889789337952,1.0341617501299731,0.11925525060537505
0.4166836575041069,-65.38040037354048,1.031064574622764,0.11468804257226632
0.4492363597827623,-65.25617207479104,1.1373875893098888,0.09567501719168471
0.5449224380791936,-54.242563157865,1.0057812636723817,0.11307527358447496
0.5411804321039675,-63.49015121274199,1.038296636471691,0.11707317467142489
0.5149642000508664,-58.874568739319336,1.039841893357779,0.08659577807816143
0.4613464573274395,-67.71003368637662,1.0451977612693337,0.09809196811203354
0.5378811338364704,-56.14428071179361,1.0208714018980438,0.10161461613383738
0.5930670338713965,-57.43350504313504,0.9748409479241209,0.12374890649019417
0.5367068849733664,-54.064490186536794,1.0253193733609163,0.11613074988624336
0.46672117144219344,-64.88578237665224,1.018556129016543,0.10726808714730632
0.4624569871688954,-64.01678480232661,1.0173969870653994,0.13099577743190105
0.5071065602947706,-63.26135666980491,0.9820112453510559,0.11625386857616231
0.5119414203632469,-62.81574755455157,0.9891027809110801,0.09288136892476544
0.5208371830956949,-60.18003164729989,0.9932914118591342,0.1005295593688151
0.5418680912474282,-53.64768799362411,1.0584213557798583,0.10781145069163885
0.5888823174269141,-52.299583708077385,1.1325259552895335,0.14778636131099038
0.564584793400388,-57.058533294552966,0.9798230654342216,0.1509509849651019
0.49414706361288896,-64.1089432944586,0.9866233593819691,0.12592687985144246
0.47271556285702276,-64.87223065207502,1.018747477331646,0.11664162610473276
0.4648819210498292,-63.022692554357434,0.9931490740616944,0.11919885800314803
0.47144834105600153,-63.21260689159209,0.9821773974935637,0.09431064218874738
0.4834355688380882,-60.883460811059834,0.9839328525210593,0.0754473018285114
0.5177547331389019,-58.17020944606706,0.9977349206568038,0.11487327635915857
0.4377414675548628,-60.71572904389407,1.0231374771931159,0.12559777286419274
0.42573508762900014,-61.37673945587917,0.9867771925371509,0.10764437111980402
0.43643474371775837,-59.99517392152766,1.0144321881971519,0.10087857980250414
0.4660556504692688,-56.72164967102848,0.9660129846723168,0.10486477702485464
0.48655229213596357,-55.66699780958237,1.0781716135197292,0.12801945354896146
0.5165548514759599,-64.62375998949456,0.9642603128020649,0.09442771825994502
0.5290396939165899,-60.91789837373405,1.0351055103330746,0.08305231747550235
0.4635987640134387,-65.55444974421764,1.0398655138899335,0.10319942160687685
0.4254749985341726,-62.417164672871195,0.9968415190892023,0.09893798132148673
0.42641968580381767,-59.668314408391566,0.996328201933156,0.0941161260430104
0.42139168269693317,-58.39485542348464,0.9831839042016975,0.07896590187505195
0.4413160771293817,-55.23702322576355,1.07003089568804,0.07248653393186785
0.440851394222012,-56.20450177357157,1.0155358067945155,0.0933601376586939
0.4439971917323071,-60.39075319553005,1.0760867088702204,0.08618925836084944
0.4607505360413558,-61.8685285642162,1.072430836440538,0.07565892539381784
0.4584810279321124,-56.27173536873694,1.0808748314671976,0.08267376760998331
0.5393805261460044,-57.92719378542862,1.0998626525278632,0.11381715566117592
0.5113331689328269,-55.59891072905882,1.104605012098539,0.1124974826557186
0.4873865067269139,-58.10467140793791,1.2716632737528497,0.10201782026856619
0.4556695278845843,-66.69701292881838,1.0234067811008591,0.1331153994830576
0.4478662390987492,-68.50008773979212,0.984197987821193,0.14755154422169367
0.4553288885126286,-65.06576033056197,1.001185415294602,0.1147368210327989
0.46562832802555026,-61.1984414287285,1.0404936620681973,0.14397259704314552
0.4864234563420892,-60.07699500374865,1.0404781155602625,0.13124639396060472
0.5441332005296542,-59.36060356903811,1.0094067097641075,0.11293293732029983
0.5587153431228037,-53.914228287302834,1.0078140812424718,0.10814961828323366
0.4956995501754538,-58.23788346291026,1.0919510621598518,0.12306968442148061
0.4741702774503621,-57.87550288508302,1.0159598004549568,0.1303443308104023
0.4803423301417487,-58.224709814713485,1.1093890638083352,0.10958089829156388
0.5204960527903983,-60.43161237521536,1.029227612906673,0.13246584600116998
0.564921950704928,-59.702726312081786,1.0202879341171331,0.11553603260280278
0.5531077376613144,-56.53686580840419,1.176931603389295,0.1376023778833906
0.47077972491263,-70.91796552372784,1.034785964186547,0.12051584729356832
0.47317372726642104,-67.32761984238952,0.9786498302228566,0.11989137354776983
0.47737406946440464,-62.894168854590035,1.0172221229936242,0.1424422109085543
0.4502331794950142,-57.72566383346388,1.1346007791984323,0.1014751877550281
0.45272871430338313,-62.966435045727025,1.0240802984017647,0.09109683302879505
0.44826757574034065,-65.19410508705386,0.9957299863940696,0.08387116268967457
0.4475717613388842,-63.49155762563563,1.0646243573156382,0.08876792977266824
0.44683264690559793,-61.77029763364409,1.1576067389029192,0.08821890514979557
0.5458750835461482,-56.77541092826312,1.1466010830400537,0.11891049344385754
0.5199344018719751,-55.52907365980224,1.0931721687572968,0.13291834413408113
0.5122095191194384,-58.750973864289385,1.0474015727306,0.13361621979116442
0.5751352766790734,-54.67389683748624,1.0706863515776406,0.14507086281791745
0.595273849291781,-55.82646836792522,1.070742108562418,0.16968992386922502
0.5344461810166352,-53.80721801527832,1.1010133150998378,0.18326827583571517
0.5248589467073813,-57.29363713467489,1.0278285686673647,0.17133418591781413
0.5419674617269948,-58.27558447228327,1.0206421857371075,0.14301767616949246
0.5498590782135738,-57.83222724728409,1.0101203562581698,0.13402757592124648
0.5279412992409837,-59.48518362374386,1.0387238737835613,0.14978897444147943
0.5248096027791317,-58.30457571900716,1.0458372042374788,0.13908498298842836
0.5292104849569426,-54.78701555601565,1.0610724669117908,0.11987132556842975
0.5129214309032991,-57.09676434257051,1.116979572556568,0.1268162589122275
0.5525203128867082,-58.44545739800418,1.00507546537324,0.1176115161367751
0.5741348197532791,-57.00266713359642,1.0541374347960657,0.1199867624001913
0.5532361951502428,-61.72896586946551,0.9984948679359447,0.10027606573020059
0.49710229435941566,-61.57287474817885,1.0229728050078684,0.0967929472058105
0.47989593285356064,-63.150839724243426,1.0224672803651478,0.10443963386732831
0.49060928665511394,-60.54561025220567,1.008279878190438,0.10073876141357219
0.42819988086449606,-59.931552840777464,1.1350162072409484,0.10930625103483746
0.42392713169304674,-61.74790989199082,1.0282767435557771,0.1071634584379811
0.4246718292756711,-60.9712783893574,1.072001758842879,0.10211897711225276
0.4280169095845002,-57.83454453445778,1.099015576987279,0.09350305666839831
0.5386140379502746,-49.29856956995049,1.020677471312211,0.1568471779622524
0.49851598432969063,-55.19293227948302,1.1155480271534164,0.14845833846080964
0.5184852836258428,-60.93805339203607,1.0689735017576352,0.14775755002812735
0.4404849826925715,-66.44574170010502,1.0718169190192715,0.14381794604362672
0.43186216303908664,-60.23313241859644,1.0583566094667143,0.15046991489987593
0.4293955043501806,-59.36827292198687,1.0489383607682388,0.11516591632688145
0.43713281087588585,-57.94377666411297,1.0307583896668173,0.11103823732888791
0.44035136406417086,-58.90566707877367,1.0120362341259987,0.1345312109251858
0.4339798364289112,-61.93426091558037,1.0033821253964093,0.11258950744349588
0.4176035930988082,-63.17460232498177,1.0231198684449454,0.10763512475096153
0.4166216698079819,-61.84375992191915,1.0314721711931394,0.08409576434463256
0.4325316692179176,-57.30350291273047,1.0424318597510964,0.10265340412746843
0.5054833993793177,-53.188932049470544,1.1655969130138948,0.10006587779396368
0.525681583831417,-62.65949955153625,0.9935371748769384,0.07490401424350578
0.532265920391851,-59.99793747191043,1.0093061482961196,0.08084939157898463
0.47551141511717365,-64.1465262255297,1.066785466005157,0.08999298703902543
0.5692646145185773,-51.322154735389006,1.238404046616892,0.08395180896502093
0.5957324733109508,-59.794629321083164,1.057276183418626,0.11172194998973518
0.5279131939828129,-59.078891166664135,0.9885850859962348,0.1347424201060468
0.4674111034591385,-63.78647967725187,0.9605736179187329,0.12436255231882969
0.47200574176404914,-64.28315631468796,0.989470089106853,0.14703465500555704
0.4725158600443408,-65.0185576757254,0.9824594478666773,0.12778980884404717
0.5314388245093765,-60.35409377940529,1.0573661030727703,0.12614935041559094
0.5568705194007161,-60.90333087254893,0.9809734144142525,0.13341260318431253
0.5055073758717685,-61.52508044496559,0.9527789474012364,0.1364091907167587
0.48725105356280124,-58.87855666208037,1.0037066148496412,0.1329679642925893
0.5208025317031868,-57.53377561178673,1.0476355076626427,0.14027853445707447
0.5260840344704877,-59.78146296237352,1.033488674290105,0.11227530420734125
0.45722048358036976,-67.41879096926357,1.010921600580009,0.0966815918220466
0.5375254854738807,-61.06352576860897,1.0601237042073308,0.1301609332199571
0.44642793688981913,-65.92776380368217,1.1299933331627006,0.1230722618389752
0.4537352113181686,-58.033247662109126,1.231016477556905,0.128523832253587
0.4420720161020364,-61.22016908945688,1.1035337327096555,0.1433270803386846
0.47707054882549704,-64.46107210228726,1.0351370215345834,0.16018600137078517
0.46589455605436,-66.94819352074238,1.0151103389954916,0.14893779868562498
0.4720108554137635,-60.87741225316193,1.067378550287649,0.16475390557393021
0.4682643216680583,-58.36701231372815,1.1134695614842343,0.11844007952336667
0.5387838390461821,-55.28096149899912,1.0484612976166923,0.13060797311590905
0.5692423702192321,-59.30487350331547,0.9862012407516259,0.1319944055631711
0.5596088256833137,-55.07604461417805,1.0601717965632893,0.10416694198066456
0.529510131994325,-53.18443345613961,1.0597349532562919,0.1246120376835372
0.5354736441699055,-60.056330984471465,1.043919902821551,0.13051941176764836
0.5956819159946897,-57.301122818148094,1.3199737453144271,0.14775099998025415
0.5511799337560424,-57.31183907549663,1.0124034443268615,0.13027793184269568
0.5060791710032824,-55.63942962853979,0.9966516858515029,0.14235650195842448
0.5093459958950465,-58.0791955401625,1.0061552169739794,0.13604069123579085
0.5952203971807216,-57.57058815457645,0.9777412791637066,0.14881452021908753
0.5515642256426985,-56.76787571557002,1.0658227997584406,0.17698424536679888
0.5165636124991565,-62.649494672651066,1.0721592170507683,0.17389273217276124
0.5205511259748018,-58.6932360694751,1.049954787387009,0.17883244313905758
0.5168065389412844,-55.03545467361256,1.126999266755824,0.14200408446718296
0.5481824960059477,-59.31350955016955,0.9869553310580853,0.1347321797490952
0.49076011540773284,-63.16419505198381,1.0108926115615373,0.14549013902671115
0.5452950723559311,-60.212214328158325,1.0191345008546344,0.13366173304323933
0.4932375520066553,-59.296502769446356,1.0289936720194586,0.12293785622704691
0.5225584235669906,-57.089486555844005,1.0224354216850526,0.1381637773606985
0.5438890345868693,-56.29883668959986,1.025750581592234,0.15408947428592165
0.48948596262774585,-51.809290191970064,1.212307201877898,0.14478476139608104
0.4689599632696506,-52.19194365484721,1.2068941506324093,0.16740008000523077
0.44861835712234277,-57.426157522125756,1.1977724087050645,0.14159766862562492
0.45355062264012236,-53.15366359417848,1.0810358443692976,0.1430543792867257
0.5232552147891719,-54.457000698562275,1.1007344508127537,0.15007097988647866
0.528246235916109,-59.62719792804377,0.9953816729283904,0.13748702830024173
0.5335951879815651,-63.34030728816763,1.0201046310722863,0.14883705766231353
0.5029060588659623,-62.84985361448763,0.9627271485627901,0.1333553290859673
0.46690871674109197,-64.6852315792859,1.018220359104343,0.15425620312391827
0.5360508589443885,-60.094738295316965,1.000205499863301,0.15116621243011258
0.5286329899303479,-54.87170669738168,0.9689950101800848,0.1399059690796609
0.5323309959611926,-60.10315457303747,0.9815483677672969,0.15584853773403745
0.47144327964345567,-58.08726964997366,1.026149446843804,0.147772524553203
0.49462054139501405,-61.621500574615055,1.005408436337878,0.1822634006240711
0.4798012979600214,-63.38142213237575,1.0105264035079293,0.12562094555755163
0.48709683175457186,-59.43456125592544,1.0497253069633063,0.10550337834588136
0.5426968738688539,-58.86511107911759,0.9922275937280253,0.11606810727775344
0.5050915864300184,-61.72099929809481,1.0221784401710743,0.11350211728667214
0.5066179118221884,-56.07195481853667,1.0816279317492306,0.11137518381131474
0.4535466444349304,-64.05101302007296,1.0156563222754367,0.12383671707536106
0.43577250759608177,-66.4173699890029,0.9991802071628259,0.11100864509997428
0.4398002121786994,-67.0713863889156,1.008222618181783,0.12696999261257372
0.43637647063903,-67.01365539439541,1.0202676075135269,0.11558356671148073
0.4219283100029059,-61.111624779313885,1.0168868656115737,0.11607564968939119
0.4209568209199446,-70.49173595980906,0.9826226267863254,0.11941253093750316
0.41834497998421716,-72.89637219557807,1.0066812997370913,0.10574172942462202
0.42433785545343955,-69.73963780186824,1.0213778738649322,0.10189042955993907
0.45200245789836924,-68.26030461350582,0.9666592463205289,0.08715012200015516
0.4605167849993302,-62.099645525082266,1.0396193001280722,0.08138346746420075
0.5471927415606498,-60.69076375804637,1.0516717952032562,0.070049833400528
0.5465060468882877,-60.25728724164515,1.023535344506584,0.06616052140830647
0.4842536611837639,-59.50138383623073,1.101084886285551,0.08181098549197778
0.4613191271525677,-64.75389618644869,1.1155340813478085,0.07575692735738589
0.46994061104609175,-60.82486952222085,1.038069299958917,0.09407771898751187
0.47625061373540095,-57.62463385197516,1.0783115031516712,0.11333331480483584
0.4797759442777711,-60.29325120021667,1.1392928173400398,0.12272386881369429
0.4983094445885122,-59.247876934304394,1.0860221951349909,0.12942822855845698
0.5601508382769922,-55.92471728022078,1.186216803312223,0.14481843819861503
0.6185008604728477,-51.03428138760037,1.1795100402490006,0.13462373424887558
0.601961739310011,-53.68364303099013,1.0778004383185507,0.17291636672090901
0.6069337272712833,-46.71458362972339,1.3468997486716403,0.200728161554035
0.48196383629444506,-63.508191620414514,1.0688367809006223,0.19765037914267897
0.4578112561281553,-67.1831595282486,1.0528701719262867,0.15080200752350942
0.45669778236563807,-68.51548008714133,1.02043584342955,0.1606834650635308
0.4646230816351604,-67.00260344953362,1.0059105611877985,0.20526646842863477
0.4795745530478804,-61.24795261719645,1.0196133319985277,0.22034776022119973
0.4909615475776721,-55.32716608370684,1.0596742118295042,0.19793103629392153
0.5259564930590485,-56.66789744891612,1.003689718240127,0.17553063349443443
0.4634808785832279,-61.555789449741575,1.1769551746937243,0.12579617752934452
0.46161466763324793,-59.882990857694445,1.066089253081025,0.1650796548629135
0.5341219249827373,-55.2472297685213,1.1926766588716453,0.13444414985553524
0.549362536289829,-53.33011434252768,1.1112866775344945,0.12815517357744063
0.478984032135296,-60.296788312714746,1.3565679888443574,0.10104579441746209
0.49756595141947113,-66.4999908866392,1.0220690202004046,0.12381782952037063
0.4771187701345609,-54.953336901235645,1.2651417536357903,0.11893033257907018
0.49401028787597007,-63.3927136401638,1.10044522229135,0.13452665194687272
0.5049820723033965,-62.609810323635514,1.1173567962075406,0.15942709390463325
0.45925452910502385,-60.28171905342843,1.1538983479761569,0.1189568525056211
0.465062537530058,-58.29238262671576,1.2073917854625238,0.12650202323526677
0.46348363937226794,-54.116393979120375,1.3869477878712866,0.1702191653969258
0.540765604175563,-56.60189993684573,1.035369810976333,0.15359282451781522
0.4462025801110846,-56.18477861901297,1.2116279045776754,0.15509326853535643
0.44864277770919625,-61.97879930420327,1.204812833476435,0.14956476337180147
0.5190831097420606,-51.783433349336725,0.9790941956742507,0.19299674760425875
0.4881070263840546,-56.51413174957173,1.1611417099961605,0.19207058028463025
0.46617404640572174,-67.0802971574077,1.1114599756903456,0.2035713223224311
0.4581695474960636,-65.6707118735541,1.0066168016163817,0.13637295254688953
0.4936912339768452,-61.520023440141955,0.9725069250514904,0.12140845491882085
0.5005693201555502,-57.770081137228175,1.0328267396942923,0.1387909059675179
0.472503134404986,-58.068857237420694,1.0815147893600248,0.12914467182076142
0.4580622922515616,-60.02614700779153,1.033248701671725,0.14447801685988404
0.48260318560810345,-61.722076743778125,1.1104924301274752,0.16409427553801934
0.48096721213410926,-63.639647396390316,1.0174719537270895,0.13903467694692614
0.4838899230766299,-59.75495331387293,1.0386464144794423,0.135458490774524
0.5209343272503726,-50.93702958724528,1.158544544037837,0.1185594171058829
0.5761043304855424,-54.9394635907447,1.0906544117808652,0.15331181594767318
0.5259179513772361,-61.5049054086944,1.1407799431331032,0.17452066491922918
0.5202967052718698,-64.17322251596295,1.0691366022735023,0.18719262073703713
0.4740449084376965,-58.740586942280714,1.0616761234231291,0.14618091920320353
0.518055424153051,-61.23766936226807,1.0872466817666606,0.13839343038269228
