L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422
0.7834834242858074,1.4794956092254967,2.1132367739866194,0.6782418819738174,1.282686247004804,110000.00000000032,0.9101363892390999,0.17150106491953607,0.0,1.0143508327789088,0.0,0.0,0.0,37220000.0,1000000.0,0.0,0.0,0.0,0.0,1.3726276679925027,0.0,0.06447711644881202,0.0,0.0,0.0,0.3453724002509147,0.0,0.0,0.0,0.025028256572934407,0.0,4.42550615489566,0.17384036767527367,0.8655470614888723,1.8017080121593716,0.9233650014220525,0.31939139257714305,0.7536650598997557,0.5708788660462726,0.7517454240885261,0.6243984380760054,0.03179352146558468,1.0941464502087055
0.8600276849874763,1.3217163253420359,1.357552122455757,0.701220693039792,1.9705802331861753,0.0,0.6987709536237614,0.14848621774403098,0.0,0.7360745755777426,0.0,0.0,0.0,37330000.0,1000000.0,0.0,0.0,0.0,0.0,0.9369537250339885,0.0,0.536790732391492,0.0,0.0,0.0,0.12398008434427195,0.0,0.0,0.0,0.23740194989096747,0.0,2.4889420686784063,0.14622673174808887,0.8101996540800877,1.7583314127698466,0.8677890757459595,0.9333902034448509,0.7039618722871566,0.16763047100937248,0.7021097867554025,0.2471872850978128,0.003730918400412148,1.051947912290986
0.7356432613472644,1.2220662513103764,0.6362167732672072,1.2297333475572172,0.5148045880116453,0.0,0.47230798689304204,0.11127839417849672,0.0,0.7684322799034624,0.0,0.0,0.0,35690000.0,1000000.0,0.0,0.0,0.0,0.0,0.6025993036937406,0.0,21.481724284515344,1000000.0,0.0,0.0,0.5778343319528914,0.0,0.0,0.0,0.34497777865032203,0.0,2.4889420686784063,0.11143682963685585,0.8032812281539883,2.2137857063598574,0.8538950943269369,1.4277788563513232,1.1819979687908782,6.850306509281939,1.1812868964958994,2.18027742877363,0.014977483643035097,1.0238155536791749
0.6399629354701784,1.1390245229506606,0.22251578529059018,1.965055301668415,0.7330031078522378,0.0,0.8260796890297498,0.28684531797268326,0.0,1.1146597161886325,0.0,0.0,0.0,35600000.0,1000000.0,0.0,0.0,0.0,0.0,0.06560583911697483,0.0,21.481724284515344,1000000.0,0.0,0.0,0.7549481846782063,0.0,0.0,0.0,0.14764122653125147,0.0,4.42550615489566,0.2921260348534689,0.7064232651886125,2.2168840348876797,0.7566372243937761,2.1374657935880284,1.0908754581677818,6.94581270810647,1.090288228051839,1.7941907192547697,0.08981109181682408,0.9112861192319271
0.6112588377070522,1.3383246710139793,1.0984229950195432,0.2179317495992066,1.8688280617796178,0.0,1.731931555952629,0.21173951780543443,0.0,0.6810664782240278,0.0,0.0,0.0,36490000.0,1000000.0,0.0,0.0,0.0,0.0,49.88491831868396,1000000.0,21.481724284515344,1000000.0,0.0,0.0,0.9542012689941852,0.0,0.0,0.0,0.1236965326324692,0.0,2.4889420686784063,0.20884855554831422,1.7787792837338396,2.212236542095945,1.8612087472060979,17.36696396462524,1.2178947153999766,7.250017637695709,1.2143773213846487,1.7276240451997977,0.443378366421434,1.7130583396685688
0.6303949028824695,1.4379747450456388,1.751059739523469,1.550702791425755,1.4208970940336085,0.0,2.260345144990974,0.09708541778847285,0.0,0.9496354241274785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1902525290796322,0.0,0.44978559261257667,0.0,0.0,0.0,0.8833549530309562,0.0,0.0,0.0,0.20249411420779265,0.0,2.4889420686784063,0.09730258303055213,1.5020422466899113,0.481760112846331,1.479124258182967,1.236402603613328,0.6763489902801582,0.284360269572685,0.6745344326814445,1.115210643894018,0.242263044454372,1.4106354845915887
0.6112588377070522,1.5874498560931276,1.0984229950195432,0.5626139155888309,0.5890252967910201,290000.00000000006,0.3127636311067858,0.0591874411867583,0.0,0.8137330659594665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5043430460962326,0.0,1.3011930318776714,0.0,0.0,0.0,33.78225309675818,1000000.0,0.0,0.0,0.13603006713991153,0.0,2.4889420686784063,0.06273096668112667,1.6404107652118756,0.4368343491928936,1.6180640723731983,0.8935201507911057,0.972140065537685,1.511791787799038,1.0020470950151747,5.634650105280505,0.34048215518247255,1.558330367303599
0.4486022837160059,1.4462789178816102,0.48013555285792847,0.011856361060543278,0.4188193806375004,519999.9999999996,1.574427758315877,1.6702862015742532,0.0,0.5873555313440804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8862939642248627,0.0,0.3689951056750112,0.0,0.0,0.0,0.7992266478595341,0.0,0.0,0.0,4.806328467291232,1000000.0,2.4889420686784063,1.6630664637979342,0.09068335776586917,0.47711262005459604,0.06193815344263037,0.0801710766546492,0.2428267427702729,0.9246055283593426,0.24435890912770697,0.41582285937041563,3.6799319199378773,0.15071041836397003
0.18069737126016502,1.0061577575751148,0.13815188930368466,0.17270803852236769,1.298683781567161,299999.9999999998,1.1365993559698193,1.514013342599022,0.0,0.45145317317606826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36956440397175155,0.0,0.3876390641990651,0.0,0.0,0.0,0.6996001057015446,0.0,0.0,0.0,4.806328467291232,1000000.0,2.4889420686784063,1.5099908945085012,0.24831951261294333,0.5266858764997663,0.27846439132343,0.4788716031921239,0.2649170483758717,0.8750837956355126,0.26641919238687256,0.30487840261212296,3.6050983117640847,0.5023649010116186
0.05850344343255024,0.5660365972686192,0.7392646802941429,0.655263070907842,2.0665654405603195,80000.00000000007,0.6836734225083805,1.9046954900370974,0.0,0.7944448390286695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6031030035635211,0.0,21.481724284515344,1000000.0,0.0,0.0,2.747479027837999,0.0,0.0,0.0,4.806328467291232,1000000.0,2.4889420686784063,1.892679817732089,0.5665671052134628,0.7110364239052466,0.5980259639609576,1.5792850564355616,1.8115716785504568,6.365700981913034,1.8044898985673397,0.1300238678803797,4.082162563872001,0.8258870250474558
0.40295261659006054,0.1425237826340674,1.4090760759692251,1.7582460020746404,0.8987454175082242,0.0,0.025910539914541092,1.4991302131728073,0.0,0.438510091445784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08637344331040993,0.0,21.481724284515344,1000000.0,0.0,0.0,2.3046943960247135,0.0,0.0,0.0,4.806328467291232,1000000.0,2.4889420686784063,1.49607493366401,0.9470805311488663,1.059598383285357,0.9801104529840883,0.36723545576164185,1.7259717443287592,7.158048705494312,1.721763836345468,0.6359305906981945,3.8249220357745943,1.2127069559598698
0.6804255616336098,0.31420572334437097,2.0788874716443075,1.9880341127343912,0.5890252967910201,0.0,0.23727597552987953,1.7149355898528869,0.0,0.6261847765349422,0.0,0.0,0.0,34530000.0,1000000.0,0.0,0.0,0.0,0.0,1.1907562289494127,0.0,21.481724284515344,1000000.0,0.0,0.0,2.8138967226099947,0.0,0.0,0.0,4.806328467291232,1000000.0,2.4889420686784063,1.7048143463314178,3.5484086793618017,1.549194237141779,3.5157620619557695,0.9245542502197798,1.8170942549518565,7.122676039263005,1.810004969382132,0.036830524203416655,4.016683156719934,3.5758250793520676
0.9674665392648684,1.036668760073901,1.3919014247980688,1.4135638360850171,1.8688280617796178,0.0,0.0797721778931278,2.0609683490123283,0.0,0.9271114267641128,0.0,0.0,0.0,33550000.0,1000000.0,0.0,0.0,0.0,0.0,1.3528674635386284,0.0,21.481724284515344,1000000.0,0.0,0.0,2.9356624963586477,0.0,0.0,0.0,4.806328467291232,1000000.0,2.4889420686784063,2.045755387021522,4.060372197893073,1.6870698566299116,4.036786365169129,1.2913587346342628,1.9717263941910508,7.412731902359722,1.964426952196294,0.09895941998806079,4.306663388393371,4.110339892976494
1.1588271910190404,1.7508276239674596,0.6533914244383635,0.701220693039792,1.4688896977206811,0.0,0.5176005802391856,1.5809874250169753,0.0,0.5096970409623611,0.0,0.0,0.0,33330000.0,1000000.0,0.0,0.0,0.0,0.0,1.6365621240697503,0.0,1.2949783790363216,0.0,0.0,0.0,0.3785812476369125,0.0,0.0,0.0,4.806328467291232,1000000.0,2.4889420686784063,1.5726127183087264,4.61384627198093,1.617357464753889,4.592545621930046,1.5146310294952496,0.1572268085485762,0.09334787192362494,0.15887531149843792,0.2897838856123209,3.8389533373071805,4.680020154865684
1.3119157124223781,2.4649864878610175,0.016419971236718615,0.14972922745639322,1.0369562645370296,0.0,0.18545489570079735,2.280494508048963,0.0,1.1180218822858399,0.0,0.0,0.0,32220000.0,1000000.0,0.0,0.0,0.0,0.0,3.196882756990915,0.0,1.2141878920987605,0.0,0.0,0.0,0.046492773776946404,0.0,0.0,0.0,4.806328467291232,1000000.0,2.4889420686784063,2.261452780111176,5.001278123842432,1.8048063406871941,4.988524092372199,0.18383321355440033,0.14651489352841374,0.5744161326694001,0.14721111872249087,1.217279544111649,4.34875729299113,5.102005534042863
1.2162353865452924,2.4483781421890747,0.8236285762810477,1.2986697807551406,0.3810573474803731,0.0,0.6147142534144121,0.26010968844062315,0.0,0.6390014626005924,0.0,0.0,0.0,33640000.0,1000000.0,0.0,0.0,0.0,0.0,1.2414159897585457,0.0,0.3006339244201498,0.0,0.0,0.0,0.5069880159896625,0.0,0.0,0.0,2.5533656518439405,0.0,2.4889420686784063,0.264512398926289,1.7911284941328502,2.170409106970332,1.7581734124493722,1.1646365088365913,0.31738152418917026,0.8927701287511651,0.3160548297199961,1.2039662093006533,1.6940565670424594,1.5010636317309416
0.996170637027994,2.2324696484538125,1.6651864836676895,2.263779845526089,0.5787947262610752,0.0,1.3846883402988583,0.6731165300180179,0.0,0.27983094458513363,0.0,0.0,0.0,33650000.0,1000000.0,0.0,0.0,0.0,0.0,49.88491831868396,1000000.0,0.3689951056750112,0.0,0.0,0.0,1.3150699690489118,0.0,0.0,0.0,1.7352411961836298,0.0,2.4889420686784063,0.6750332438388643,0.12527548739636082,2.599527608073845,0.19393097692334896,13.667023078357474,0.13237521474227712,1.0625589266614401,0.12854242201708474,2.5264241338595035,0.6089692485224959,0.1306131677541478
0.9770345718525768,1.5515274759041409,1.5449639254695975,0.08005888320335668,1.5386468000025235,89999.99999999987,1.7017364937218655,1.063798677456093,0.0,0.059924950834894235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.88491831868396,1000000.0,1.0339629596995756,0.0,0.0,0.0,33.78225309675818,1000000.0,0.0,0.0,0.7670587373494435,0.0,2.4889420686784063,1.0646801474846928,2.041679468925572,0.02946409424449716,2.0487774963629066,14.40860605771717,1.5299202820790667,2.509300975521893,1.5590692473091183,3.855101018877491,0.5603058791929818,1.888885580992393
1.1205550606682062,0.9619312045501567,1.167121599704167,0.6315503487867564,1.9065900949367454,360000.00000000035,0.0797721778931278,1.4954094308162575,0.0,0.4352743210132107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2515479419203694,0.0,21.481724284515344,1000000.0,0.0,0.0,33.78225309675818,1000000.0,0.0,0.0,2.0881173223687726,0.0,2.4889420686784063,1.4891169532417594,0.7133416911147119,0.09297982906487451,0.6941143080081731,3.987436236721906,2.59025495114783,5.852797321559084,2.6179628437490887,3.890603245040144,0.20206150407751086,0.742491967561057
1.3406198101855042,0.5135058714076898,0.8408032274522048,1.551436702480866,1.170703505068302,490000.00000000023,0.8195512025468119,1.145655889300261,0.0,0.1343476707840447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2312840375967147,0.0,21.481724284515344,1000000.0,0.0,0.0,1.6405174483047813,0.0,0.0,0.0,1.6941294144921575,0.0,2.4889420686784063,1.14817591255166,0.8309549318583807,0.09137071834060577,0.8052661593603565,4.091098373621645,1.764629779138558,6.0614960523237915,1.7603693320490077,1.647744036333824,0.14125919743630483,0.8339221330494448
1.4554362012380078,0.03456953576643656,0.42861159934446175,1.6663307578107405,0.40282184607514254,70000.00000000029,0.8562747512605124,1.40238987190243,0.0,0.35761583063149144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.88491831868396,1000000.0,21.481724284515344,1000000.0,0.0,0.0,2.1275805432993944,0.0,0.0,0.0,0.3963675057646632,0.0,2.4889420686784063,1.3986632077525516,3.0033406726532297,0.2122055309257109,3.0144092049850024,13.435776772965733,1.844707136958855,5.965989853499264,1.8403378588634853,1.0797084177313652,1.1917144481593405,2.8383526841410402
1.5989566900536363,0.6989033626441651,0.05227863344790524,0.470698671324931,0.07710419079558128,0.0,2.245247613875593,0.9968245950381399,0.0,0.0016810830486059748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.88491831868396,1000000.0,21.481724284515344,1000000.0,0.0,0.0,0.4449989424089081,0.0,0.0,0.0,0.0318802201881795,0.0,2.4889420686784063,0.9951003432622219,3.1555460430273903,0.4569734846237437,3.1672430005942536,14.74351450000865,1.8143329667511563,6.984722640960907,1.8127625047895273,3.378477561763192,1.2805793578657156,2.97198138754715
1.5319804619396766,1.122416177278717,0.6190421220960516,0.9302748926444308,1.3409094212218216,280000.00000000023,0.388251286683692,6.2363763061011,0.0,30.44057354225061,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.213579697424038,0.0,21.481724284515344,1000000.0,0.0,0.0,33.78225309675818,1000000.0,0.0,0.0,0.6526309449748439,0.0,9.40339029225278,6.43602274769757,1.5020422466899113,0.6862497956826614,1.472177267473457,0.3823215341288201,2.3914422006974365,7.034244373684737,2.4194202944165935,5.426074526574915,0.27500274803040553,1.4598671121622597
1.331051777597796,1.3217163253420359,1.288853517771133,1.274957058634055,1.7248502507184007,460000.0,1.1969894804313446,7.627948907451966,0.0,30.44057354225061,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0514684628348223,0.0,0.7170156647906725,0.0,0.0,0.0,0.5003470213855659,0.0,0.0,0.0,0.6567793018985678,0.0,9.40339029225278,7.918072577636179,1.2944894689069637,1.1014258184109718,1.2707145368976254,0.3663735130673129,0.8392649941214525,0.18609619130369762,0.8399865571251903,0.9661073648915512,0.08791872759592641,1.178543526044142
0.9291944089140339,1.3964538808657803,2.0788874716443075,1.458787547161855,1.2609217484100341,339999.9999999999,1.408354916046683,7.665156731017495,0.0,30.44057354225061,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7475098979800527,0.0,0.6113665664877032,0.0,0.0,0.0,0.40072047922757636,0.0,0.0,0.0,0.7801146469729868,0.0,9.40339029225278,7.959820460169663,1.3360000244635521,1.141704089272672,1.3123964811546933,0.1678851924929045,0.8503101469242519,0.0941272591023026,0.8482591633473769,0.8462873515925906,0.11598133066109895,1.2207420639618587
0.5369050728179807,1.1888495599664899,1.4262507271403808,1.1600630033041808,0.7649981769769527,209999.99999999997,1.408354916046683,7.691202207513369,0.0,30.44057354225061,1000000.0,0.0,0.0,35590000.00000001,1000000.0,0.0,0.0,0.0,0.0,1.0180093423286,0.0,0.536790732391492,0.0,0.0,0.0,0.24574585809292526,0.0,0.0,0.0,0.3991454699653383,0.0,9.40339029225278,7.98765238185865,0.5749731725927477,2.1905482424011824,0.6246444009130601,0.5267156663766227,0.8530714351249522,0.01984466001655507,0.8510166987547731,0.6465873294276689,0.19270730305578726,0.7565581468669627
0.1828878670727625,0.9978535847391433,0.5331688662402715,0.5396351045228565,0.2850721401062282,30000.00000000025,1.1667944182005818,7.609344995669201,0.0,30.44057354225061,1000000.0,0.0,0.0,35540000.0,1000000.0,0.0,0.0,0.0,0.0,1.3422318115070242,0.0,0.19032365004658408,0.0,0.0,0.0,0.3232331686602508,0.0,0.0,0.0,0.24840227042993748,0.0,9.40339029225278,7.89719863636944,0.4573599318490765,2.1766057640259797,0.5065455588513641,0.11917918661408815,0.7481424834983551,0.8184875296654176,0.7489878886811299,0.5844584336430247,0.26286381071871523,0.6510618020726691
0.1328572083216217,0.831770128019711,0.3083890411463696,0.5166562934568809,0.73877007188465,0.0,0.728966015854524,8.007468707820381,0.0,30.44057354225061,1000000.0,0.0,0.0,36220000.0,1000000.0,0.0,0.0,0.0,0.0,0.4100922126190537,0.0,0.18877017327583073,0.0,0.0,0.0,0.573405710761654,0.0,0.0,0.0,0.4704058915638908,0.0,9.40339029225278,8.328593422548753,0.24980715406612888,1.942681960175327,0.2981358375660198,1.092870414059843,0.9248649283431492,0.22776400360258997,0.9227126193470623,0.31641055523431216,0.4125310270662965,0.4260029331781738
0.4677383488914232,0.6324699799563922,1.064073692677232,0.37951733811614313,1.266688712442446,0.0,0.2458450201623226,8.357222249336372,0.0,30.44057354225061,1000000.0,0.0,0.0,34690000.0,1000000.0,0.0,0.0,0.0,0.0,0.4404880691045321,0.0,0.1406064273157722,0.0,0.0,0.0,1.6139495955228802,0.0,0.0,0.0,0.6602052837061909,0.0,9.40339029225278,8.704324365350093,0.06992807998757612,2.3175797120419346,0.11056708840921077,0.8217540560143576,0.9966584215613471,0.454149067482955,0.9916510045319561,1.5101729099535401,0.5528440423921542,0.21501024358958415
0.8313235872243505,0.44977817756501703,1.751059739523469,0.9999452368974663,1.9545826986238175,0.0,0.9317624068374194,8.08932591966455,0.0,30.44057354225061,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5215436863991364,0.0,0.3954071938111683,0.0,0.0,0.0,0.8944245688262863,0.0,0.0,0.0,0.6732240145751571,0.0,9.40339029225278,8.419047168037965,0.5888100244449438,0.2555821303152359,0.562121484527457,1.2124805720210787,0.9027746227375504,0.8184875296654176,0.9006523360878966,0.7513128257268211,0.39382262502284926,0.4541352917899851
1.0322522715662312,0.5743407701045914,1.2014709020464798,1.689309568876715,1.4746566617530936,0.0,1.580956244798815,7.996306360750721,0.0,30.44057354225061,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77484249044478,0.0,21.481724284515344,1000000.0,0.0,0.0,0.4782077897949019,0.0,0.0,0.0,0.5855188803000149,0.0,9.40339029225278,8.314677461704258,0.6995048392625157,0.45852264888765615,0.6732733358796379,0.9573122350371003,0.8506433847068897,6.411685448013734,0.8503826476084089,1.785315162714108,0.314311916338196,0.5736978158901843
1.2140448907326948,0.6739908441362501,0.5660088087137094,2.0799493569982914,0.37082677695042826,30000.00000000025,2.1395648960679234,7.85119584884515,0.0,30.44057354225061,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9065578685485174,0.0,21.481724284515344,1000000.0,0.0,0.0,33.78225309675818,1000000.0,0.0,0.0,0.48548021151743076,0.0,9.40339029225278,8.161601892414826,0.8032812281539883,0.5685133116253811,0.7774781965223113,0.8775721297295985,1.6210427927021631,6.793710243311849,1.6500679157531777,5.479327865818894,0.23947830816440535,0.6862272503374319
1.2618850536712378,0.9314202020513704,0.0866279357902164,0.33355971598419315,0.8289883152263819,460000.0,0.9252339203544808,7.6725982957306,0.0,30.44057354225061,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.88491831868396,1000000.0,21.481724284515344,1000000.0,0.0,0.0,33.78225309675818,1000000.0,0.0,0.0,1.6482584370245892,0.0,9.40339029225278,7.966778440591908,2.1177821541126547,0.6847006314187513,2.125194394167535,16.52171884836579,1.6514169629098618,6.938738174860207,1.680400805234531,5.443825639656241,0.5275661756169483,1.839653953421722
1.3767014447237411,1.1639370414585757,0.7736139826364549,0.9302748926444308,1.9488157345914052,269999.9999999996,0.6685758913929988,8.22327408450046,0.0,30.44057354225061,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2946353147186422,0.0,21.481724284515344,1000000.0,0.0,0.0,2.18292862227606,0.0,0.0,0.0,1.294011918116398,0.0,9.40339029225278,8.56516475690515,1.1007735429762122,0.8411662220738216,1.0761987970313038,0.964424302873525,0.6822048044641957,7.189884105102487,0.6794154523498718,0.8729140212145818,0.05707138824079057,0.9605177468025982
1.673310454942708,1.0891994859348306,1.477774680653849,2.0332578238112293,1.3729044903465364,269999.9999999996,1.3630623227005387,8.792553785053087,0.0,30.44057354225061,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6968501371709195,0.0,0.31927788294420373,0.0,0.0,0.0,0.064203384176373,0.0,0.0,0.0,2.0305980067552873,0.0,9.40339029225278,9.177467034062888,0.9762418763064442,1.160294060439612,0.9511529642600978,0.15904923926783335,1.3860000578600338,0.4903011208929377,1.3832210323821539,1.0903651564608394,0.1646446999906147,0.7987566847846795
1.79769487858292,1.1390245229506606,2.3021579368693343,1.7804909020855049,1.0049611954123148,179999.99999999974,1.6046228205466397,0.8896120597342884,0.0,1.6388545262652496,0.0,0.0,0.0,37620000.0,1000000.0,0.0,0.0,0.0,0.0,1.9400169890547396,0.0,0.3938537170404193,0.0,0.0,0.0,0.24574585809292526,0.0,0.0,0.0,0.46903549884084195,0.0,4.42550615489566,0.8974703315889608,0.4020125244402918,1.5848250152117465,0.45791662388478366,1.123904513488517,1.178903442807541,0.30282598986701514,1.1764058768274723,1.1746829435971409,0.2909264137838861,0.6088632641549496
