value_deviation,transition_rarity,constraint_score,raw_value_deviation,raw_transition_rarity,raw_constraint_score,stis_score,DATETIME,prediction
1.0190234364733597,0.0,1.2,902326.2518677675,0.91628823187728,1.2,1.0190234364733597,2017-01-05 21:00:00,0
1.0158923112094023,0.0,0.0,899768.083229271,0.91628823187728,0.0,1.0158923112094023,2017-01-05 22:00:00,0
0.9777499248508832,0.0,0.0,868605.2748603526,0.91628823187728,0.0,0.9777499248508832,2017-01-05 23:00:00,0
0.968641184486996,0.0,0.0,861163.3196619032,0.91628823187728,0.0,0.968641184486996,2017-01-06 00:00:00,0
0.9464389293282957,0.0,0.0,843023.7985431917,1.307153344915822,0.0,0.9464389293282957,2017-01-06 01:00:00,0
0.910573775553512,0.0,0.0,813721.5177760698,1.4663327354694826,0.0,0.910573775553512,2017-01-06 02:00:00,0
0.0,1.0,0.0,23256.952558040663,4.1743222720080455,0.0,1.0,2017-01-06 03:00:00,0
0.0,0.00400970607901527,0.0,23257.063514338588,2.545518521685716,0.0,0.00400970607901527,2017-01-06 04:00:00,0
0.00597714670343826,0.24793226579984504,0.0,74654.71867611735,2.944419979346938,0.0,0.2539094125032833,2017-01-06 05:00:00,0
0.01223951314633371,0.6471442776714431,1.0,79771.15065710452,3.5972757612545547,1.0,0.6593837908177769,2017-01-06 06:00:00,0
0.0,0.7751537635788106,0.0,55815.289904539124,3.806617490782789,0.0,0.7751537635788106,2017-01-06 07:00:00,0
0.0,0.4552061865728245,0.0,25814.533553151647,3.2833876796946546,0.0,0.4552061865728245,2017-01-06 08:00:00,0
0.0,0.2894040021509049,0.0,46513.776132009254,3.012241242378588,0.0,0.2894040021509049,2017-01-06 09:00:00,0
0.0,1.2447726799578276,0.0,46513.78449657217,4.574613983207579,0.0,1.2447726799578276,2017-01-06 10:00:00,0
0.9592483316137362,0.0,0.0,853489.2409774829,1.5910838646870444,0.0,0.9592483316137362,2017-01-06 11:00:00,0
0.9259450555195364,0.0,0.0,826280.0464287802,1.5910838646870444,0.0,0.9259450555195364,2017-01-06 12:00:00,0
0.9028898950553831,0.0,0.0,807443.690970947,1.5910838646870444,0.0,0.9028898950553831,2017-01-06 13:00:00,0
0.9706364989556585,0.46280217679220953,0.0,862793.5166254126,3.2958098663688227,0.0,1.433438675747868,2017-01-06 14:00:00,1
0.9672190021181428,6.471599687081417,1.0,860001.3788171525,13.122363377404328,1.0,7.43881868919956,2017-01-06 15:00:00,1
0.0,0.0,0.0,30931.504713312945,2.159475582724261,0.0,0.0,2017-01-06 16:00:00,0
0.0,0.5666899605455858,0.0,3953.9441644970216,3.4657039033117156,0.0,0.5666899605455858,2017-01-06 17:00:00,0
0.0,0.0,0.0,0.37069141050785076,2.159475582724261,0.0,0.0,2017-01-06 18:00:00,0
0.0,0.5666899605455858,0.0,0.3112387715756305,3.4657039033117156,0.0,0.5666899605455858,2017-01-06 19:00:00,0
0.0,0.0,0.0,0.3444067249328779,2.0794335417118357,0.0,0.0,2017-01-06 20:00:00,0
0.0,0.8978549211063259,0.0,0.36495658685148374,4.007278186744916,0.0,0.8978549211063259,2017-01-06 21:00:00,0
0.0,6.471599687081417,0.0,0.39281853524903104,13.122363377404328,0.0,6.471599687081417,2017-01-06 22:00:00,1
0.9669331597782012,0.3647573759478685,0.0,859767.842037896,3.1354712161936455,0.0,1.3316905357260698,2017-01-06 23:00:00,1
0.9601025160895565,0.8978549211063259,0.0,854187.1204148491,4.007278186744916,0.0,1.8579574371958825,2017-01-07 00:00:00,1
0.9447317336617983,6.471599687081417,0.0,841628.9982571467,13.122363377404328,0.0,7.416331420743215,2017-01-07 01:00:00,1
0.9541261336142123,0.0,0.0,849304.340924653,1.504072896786399,0.0,0.9541261336142123,2017-01-07 02:00:00,0
0.012808722886007548,1.0275886691786842,0.0,80236.20215840409,4.219439707488002,0.0,1.0403973920646918,2017-01-07 03:00:00,0
0.0,0.16166624106390046,1.0,56514.44761634111,2.8033438810426583,1.0,0.16166624106390046,2017-01-07 04:00:00,0
0.0,0.908872369127954,0.0,1628.3899171893136,4.02529569230309,0.0,0.908872369127954,2017-01-07 05:00:00,0
0.0,6.471599687081417,0.0,0.5835142612010501,13.122363377404328,0.0,6.471599687081417,2017-01-07 06:00:00,1
0.004553530676971858,0.875205933966045,0.0,73491.60651510321,3.970238914956572,0.0,0.8797594646430168,2017-01-07 07:00:00,0
0.014231615917839007,6.471599687081417,0.0,81398.72362372739,13.122363377404328,0.0,6.485831302999256,2017-01-07 08:00:00,1
0.0,0.17992059709001718,0.0,52792.174502651156,2.8331963442007146,0.0,0.17992059709001718,2017-01-07 09:00:00,0
0.001706104322846901,0.01588343613520047,0.0,71165.22344656232,2.5649363575460358,0.0,0.01758954045804737,2017-01-07 10:00:00,0
0.9882842492273585,0.0,0.0,877211.9500891772,2.1870632968209778,0.0,0.9882842492273585,2017-01-07 11:00:00,0
0.9546953440029613,0.0,0.0,849769.3929562551,1.3437309133751087,0.0,0.9546953440029613,2017-01-07 12:00:00,0
0.9470099947380218,0.0,0.0,843490.3661502141,2.1546563379546186,0.0,0.9470099947380218,2017-01-07 13:00:00,0
0.9156991721258699,0.0,0.0,817909.0311030493,1.5664157378881949,0.0,0.9156991721258699,2017-01-07 14:00:00,0
0.9208225984229694,0.5339834106600342,1.0,822094.9346904143,3.4122168849754533,1.0,1.4548060090830037,2017-01-07 15:00:00,1
0.0,0.7751537635788106,0.0,48607.27280815395,3.806617490782789,0.0,0.7751537635788106,2017-01-07 16:00:00,0
0.0,6.471599687081417,0.0,56514.23259541975,13.122363377404328,0.0,6.471599687081417,2017-01-07 17:00:00,1
0.0,0.0,0.0,54420.89121627736,1.6486534256009016,0.0,0.0,2017-01-07 18:00:00,0
0.0019924514315683923,6.471599687081417,0.0,71399.17262824714,13.122363377404328,0.0,6.473592138512985,2017-01-07 19:00:00,1
0.0,1.1114790863879673,0.0,46513.91656265656,4.356630829731434,0.0,1.1114790863879673,2017-01-07 20:00:00,0
0.0,0.3907813625078597,0.0,23257.588401302302,3.178029830635941,0.0,0.3907813625078597,2017-01-07 21:00:00,0
1.010485620949314,0.5761702440498563,0.0,895350.7494289805,3.4812075898638053,0.0,1.5866558649991704,2017-01-07 22:00:00,1
0.9976766212122956,0.050180887489827866,0.0,884885.6358818025,2.6210250742071106,0.0,1.0478575087021236,2017-01-07 23:00:00,0
0.9213902860627309,6.471599687081417,1.2,822558.7426169821,13.122363377404328,1.2,7.3929899731441475,2017-01-08 00:00:00,1
0.8889408439344341,0.0,0.0,796047.1411346442,1.7676560605232903,0.0,0.8889408439344341,2017-01-08 01:00:00,0
0.8849559287018911,0.0,0.0,792791.4153761434,2.3353645825370917,0.0,0.8849559287018911,2017-01-08 02:00:00,0
0.0,0.0,0.0,46978.82369775064,2.0794335417118357,0.0,0.0,2017-01-08 03:00:00,0
0.006261741333648192,0.08265633060683612,0.0,74887.23606086338,2.674134149531653,0.0,0.08891807194048432,2017-01-08 04:00:00,0
0.012808551388306354,0.35583062185959624,1.0,80236.0620426298,3.1208727500982154,1.0,0.3686391732479026,2017-01-08 05:00:00,0
0.0,0.8866352956138733,0.0,35582.51589847354,3.988930048022222,0.0,0.8866352956138733,2017-01-08 06:00:00,0
0.0,0.0,0.0,26977.852999707353,1.7707001850474804,0.0,0.0,2017-01-08 07:00:00,0
0.0,0.03136471128472329,0.0,46514.44896607781,2.5902538322013813,0.0,0.03136471128472329,2017-01-08 08:00:00,0
0.035865316580389814,1.0625377793504436,0.0,99073.72858332236,4.276594121607931,0.0,1.0984030959308333,2017-01-08 09:00:00,0
0.0,1.1345549250944509,0.0,34884.33592070543,4.394368157952762,0.0,1.1345549250944509,2017-01-08 10:00:00,0
0.0,0.0,0.0,31163.42233812887,1.1486195554015906,0.0,0.0,2017-01-08 11:00:00,0
0.9771808936858051,0.0,0.0,868140.369256739,1.1486195554015906,0.0,0.9771808936858051,2017-01-08 12:00:00,0
0.9421696447725787,0.0,0.0,839535.739478621,1.1486195554015906,0.0,0.9421696447725787,2017-01-08 13:00:00,0
0.9222446061831261,0.0,0.0,823256.7328776686,1.1486195554015906,0.0,0.9222446061831261,2017-01-08 14:00:00,0
0.9131361007904526,0.29439564842275545,0.0,815814.9696536497,3.0204043863544845,0.0,1.207531749213208,2017-01-08 15:00:00,0
0.9823051436793764,0.7819102752926766,1.0,872326.9458144595,3.817666826991998,1.0,1.7642154189720531,2017-01-08 16:00:00,1
0.9635185977071018,0.5666899605455858,0.0,856978.1019706314,3.4657039033117156,0.0,1.5302085582526876,2017-01-08 17:00:00,1
0.0,0.0,0.0,23257.05020606962,1.8717956769227162,0.0,0.0,2017-01-08 18:00:00,0
0.0,0.0,0.0,0.5026519172292355,1.4663327354694826,0.0,0.0,2017-01-08 19:00:00,0
0.0,0.0,0.0,0.510953724864257,0.5543089949665038,0.0,0.0,2017-01-08 20:00:00,0
0.0,0.0,0.0,465.6266035131541,0.5543089949665038,0.0,0.0,2017-01-08 21:00:00,0
0.0,0.0,0.0,0.4312615651437116,0.5543089949665038,0.0,0.0,2017-01-08 22:00:00,0
0.9435923510283034,0.0,0.0,840698.108345521,0.5543089949665038,0.0,0.9435923510283034,2017-01-08 23:00:00,0
0.9666484904995077,0.03571688321380428,0.0,859535.2636644021,2.5973712047334243,0.0,1.002365373713312,2017-01-09 00:00:00,0
0.9285061738468025,6.471599687081417,0.0,828372.5122460085,13.122363377404328,0.0,7.400105860928219,2017-01-09 01:00:00,1
0.9387542580638716,0.0,0.0,836745.3256720812,1.1786517463469275,0.0,0.9387542580638716,2017-01-09 02:00:00,0
0.9188292751593566,0.0,0.0,820466.3645664216,1.5404403742913713,0.0,0.9188292751593566,2017-01-09 03:00:00,0
0.005692531697966353,6.471599687081417,0.0,74422.18464452657,13.122363377404328,0.0,6.477292218779383,2017-01-09 04:00:00,1
0.0,6.471599687081417,0.0,56513.642478682894,13.122363377404328,0.0,6.471599687081417,2017-01-09 05:00:00,1
0.0,6.471599687081417,0.0,35815.1540923341,13.122363377404328,0.0,6.471599687081417,2017-01-09 06:00:00,1
0.0,0.279296773262607,0.0,27675.631561216844,2.995712273753988,0.0,0.279296773262607,2017-01-09 07:00:00,0
0.0,0.6717702761700415,0.0,23256.438380846423,3.6375481604483677,0.0,0.6717702761700415,2017-01-09 08:00:00,0
0.0,0.0,0.0,23256.447012292905,2.0794335417118357,0.0,0.0,2017-01-09 09:00:00,0
0.0,6.471599687081417,0.0,23256.438360037086,13.122363377404328,0.0,6.471599687081417,2017-01-09 10:00:00,1
0.0,0.0,0.0,23256.509841725827,1.424030535265211,0.0,0.0,2017-01-09 11:00:00,0
0.9344856936121696,0.0,0.0,833257.8549415285,2.1972155773767192,0.0,0.9344856936121696,2017-01-09 12:00:00,0
0.9922684917655701,0.0,0.0,880467.1262479665,2.42773690267894,0.0,0.9922684917655701,2017-01-09 13:00:00,0
1.0281362524432613,0.0,0.0,909771.5368874826,1.417061894795152,0.0,1.0281362524432613,2017-01-09 14:00:00,0
0.9532731319126342,0.21487154155854338,0.0,848607.4278286872,2.8903537580581626,0.0,1.1681446734711776,2017-01-09 15:00:00,0
0.966081848367349,0.2669433500788967,1.0,859072.3099306676,2.975509966428549,1.0,1.2330251984462457,2017-01-09 16:00:00,0
0.0,0.4157428192497976,0.0,46514.060548384055,3.2188508251806955,0.0,0.4157428192497976,2017-01-09 17:00:00,0
0.0,0.3647573759478685,0.0,23257.541308285654,3.1354712161936455,0.0,0.3647573759478685,2017-01-09 18:00:00,0
0.0,0.46280217679220953,0.0,54188.56765000214,3.2958098663688227,0.0,0.46280217679220953,2017-01-09 19:00:00,0
0.0,0.5064970925246709,0.0,32792.34156495047,3.3672668304069657,0.0,0.5064970925246709,2017-01-09 20:00:00,0
0.0,6.471599687081417,0.0,31164.485576520794,13.122363377404328,0.0,6.471599687081417,2017-01-09 21:00:00,1
0.0,0.5761702440498563,0.0,30001.70540834366,3.4812075898638053,0.0,0.5761702440498563,2017-01-09 22:00:00,0
0.9899910833532021,0.44751464423880627,0.0,878606.4549919707,3.2708092308122945,0.0,1.4375057275920082,2017-01-09 23:00:00,1
0.9310697305101767,0.0,0.0,830466.97021444,0.9223305311817656,0.0,0.9310697305101767,2017-01-10 00:00:00,0
0.8954877244905718,0.7256444752067842,1.2,801396.0247170043,3.725651928097754,1.2,1.621132199697356,2017-01-10 01:00:00,1
0.9211065160208244,0.0,0.0,822326.8989312291,1.5260517035056294,0.0,0.9211065160208244,2017-01-10 02:00:00,0
0.9453029219051035,6.471599687081417,1.0,842095.6662207447,13.122363377404328,1.0,7.41690260898652,2017-01-10 03:00:00,1
0.0,6.471599687081417,0.0,47676.40337547424,13.122363377404328,0.0,6.471599687081417,2017-01-10 04:00:00,1
0.0,0.0,0.0,52792.69104280218,1.2321402527270813,0.0,0.0,2017-01-10 05:00:00,0
0.013662624817463113,0.0,0.0,80933.85075347831,2.442335535435329,0.0,0.013662624817463113,2017-01-10 06:00:00,0
0.0,0.23492168429758378,1.0,33257.82600201318,2.923142980892133,1.0,0.23492168429758378,2017-01-10 07:00:00,0
0.0,0.0,0.0,4419.013300392806,1.8971133182414368,0.0,0.0,2017-01-10 08:00:00,0
0.0,0.4552061865728245,0.0,0.47048214629173746,3.2833876796946546,0.0,0.4552061865728245,2017-01-10 09:00:00,0
0.0,0.9611649028247986,0.0,0.46290093453676684,4.1108128660337355,0.0,0.9611649028247986,2017-01-10 10:00:00,0
0.0,0.46280217679220953,0.0,0.6413378223236683,3.2958098663688227,0.0,0.46280217679220953,2017-01-10 11:00:00,0
0.9948293081690383,0.9611649028247986,0.0,882559.3453896627,4.1108128660337355,0.0,1.9559942109938369,2017-01-10 12:00:00,1
0.9914146221121448,0.875205933966045,0.0,879769.5040244482,3.970238914956572,0.0,1.8666205560781899,2017-01-10 13:00:00,1
1.003368585556419,0.431835070795961,0.0,889536.0421891419,3.2451674668482906,0.0,1.43520365635238,2017-01-10 14:00:00,1
1.028134657758007,0.01588343613520047,0.0,909770.2340096154,2.5649363575460358,0.0,1.0440180938932075,2017-01-10 15:00:00,0
0.0,0.01588343613520047,0.0,3488.8760013219144,2.5649363575460358,0.0,0.01588343613520047,2017-01-10 16:00:00,0
0.0,0.44557654537302377,0.0,23256.370766940934,3.2676397393821577,0.0,0.44557654537302377,2017-01-10 17:00:00,0
0.0,0.0,0.0,23256.320361952217,1.8971133182414368,0.0,0.0,2017-01-10 18:00:00,0
0.0,0.4552061865728245,0.0,23256.327683492404,3.2833876796946546,0.0,0.4552061865728245,2017-01-10 19:00:00,0
0.0,6.471599687081417,0.0,23256.348401311752,13.122363377404328,0.0,6.471599687081417,2017-01-10 20:00:00,1
0.0,0.655463634383689,0.0,23256.48116491782,3.6108809133287076,0.0,0.655463634383689,2017-01-10 21:00:00,0
1.007354192825501,0.7031341721828168,0.0,892792.3333501808,3.6888394549139147,0.0,1.7104883650083178,2017-01-10 22:00:00,1
0.9788899073580559,6.471599687081417,0.0,869536.654876302,13.122363377404328,0.0,7.450489594439473,2017-01-10 23:00:00,1
0.9572570492620721,0.0,0.0,851862.338304167,1.9459031490798133,0.0,0.9572570492620721,2017-01-11 00:00:00,0
0.9518484317824923,1.149468728395938,1.0,847443.429941364,4.418757611240907,1.0,2.1013171601784304,2017-01-11 01:00:00,1
0.9267997475315851,0.2371094303271806,0.0,826978.3405296151,2.926720735574593,0.0,1.1639091778587658,2017-01-11 02:00:00,0
0.876985799243172,0.0,0.0,786279.7195775909,2.2686738746984196,0.0,0.876985799243172,2017-01-11 03:00:00,0
0.0,0.24793226579984504,0.0,24420.59814578602,2.944419979346938,0.0,0.24793226579984504,2017-01-11 04:00:00,0
0.0,0.0,1.0,46514.44424686407,2.3513647572186023,1.0,0.0,2017-01-11 05:00:00,0
0.0,6.471599687081417,0.0,51862.47481165813,13.122363377404328,0.0,6.471599687081417,2017-01-11 06:00:00,1
0.015085290130757925,6.471599687081417,0.0,82096.18616989914,13.122363377404328,0.0,6.486684977212175,2017-01-11 07:00:00,1
0.0,0.49586259530477284,0.0,55351.15401368786,3.3498755876807222,0.0,0.49586259530477284,2017-01-11 08:00:00,0
0.0,0.0,0.0,52327.959906502365,1.1526763432767329,0.0,0.0,2017-01-11 09:00:00,0
0.0,6.471599687081417,0.0,26745.89228183082,13.122363377404328,0.0,6.471599687081417,2017-01-11 10:00:00,1
0.9771819684101483,0.0,0.0,868141.2473200159,1.6094329124466003,0.0,0.9771819684101483,2017-01-11 11:00:00,0
1.0224424593167822,6.471599687081417,0.0,905119.636442006,13.122363377404328,0.0,7.494042146398199,2017-01-11 12:00:00,1
0.9996689059022821,0.31636710167243587,0.0,886513.3574781078,3.056335645596204,0.0,1.316036007574718,2017-01-11 13:00:00,0
0.9680732336576813,0.0,0.0,860699.2967061673,2.519985541105076,0.0,0.9680732336576813,2017-01-11 14:00:00,0
0.9555489729013604,6.471599687081417,0.0,850466.8184798955,13.122363377404328,0.0,7.427148659982778,2017-01-11 15:00:00,1
0.0,0.0,0.0,23257.509993154465,2.4203568787137097,0.0,0.0,2017-01-11 16:00:00,0
0.0,0.0,0.0,69770.60013454148,2.4203568787137097,0.0,0.0,2017-01-11 17:00:00,0
0.009392354992350738,0.35131789327554225,0.0,77444.98671144573,3.1134928094634957,0.0,0.360710248267893,2017-01-11 18:00:00,0
0.0,6.471599687081417,1.2,32326.697586591625,13.122363377404328,1.2,6.471599687081417,2017-01-11 19:00:00,1
0.0,0.0,0.0,27210.491562643787,1.9459031490798133,0.0,0.0,2017-01-11 20:00:00,0
0.0,0.7751537635788106,0.0,1395.9248977335087,3.806617490782789,0.0,0.7751537635788106,2017-01-11 21:00:00,0
0.9908435234112466,0.01588343613520047,0.0,879302.9092181205,2.5649363575460358,0.0,1.006726959546447,2017-01-11 22:00:00,0
0.9862891553866341,0.0,0.0,875581.9333814624,0.9223305311817656,0.0,0.9862891553866341,2017-01-11 23:00:00,0
0.9566860444136732,0.0,0.0,851395.8201765092,0.9223305311817656,0.0,0.9566860444136732,2017-01-12 00:00:00,0
0.934768433789771,0.0,0.0,833488.8572152187,1.8538848657400582,0.0,0.934768433789771,2017-01-12 01:00:00,0
0.8983339768034283,0.0,0.0,803721.4485790938,2.1252427027462004,0.0,0.8983339768034283,2017-01-12 02:00:00,0
0.0,0.0,0.0,23257.931796800713,2.5055136870657666,0.0,0.0,2017-01-12 03:00:00,0
0.0008536612066307985,6.471599687081417,1.0,70468.7667218479,13.122363377404328,1.0,6.472453348288048,2017-01-12 04:00:00,1
0.0,0.655463634383689,0.0,52095.079061829594,3.6108809133287076,0.0,0.655463634383689,2017-01-12 05:00:00,0
0.0,6.471599687081417,0.0,58374.15507189579,13.122363377404328,0.0,6.471599687081417,2017-01-12 06:00:00,1
0.010815311250770449,0.2371094303271806,0.0,78607.55983368517,2.926720735574593,0.0,0.24792474157795105,2017-01-12 07:00:00,0
0.0,6.471599687081417,0.0,48140.82649880417,13.122363377404328,0.0,6.471599687081417,2017-01-12 08:00:00,1
0.0,1.1345549250944509,0.0,23256.353364509767,4.394368157952762,0.0,1.1345549250944509,2017-01-12 09:00:00,0
0.0,0.0,0.0,23256.400434373863,1.5141231871855605,0.0,0.0,2017-01-12 10:00:00,0
0.0,0.0,0.0,23256.42236979372,1.5141231871855605,0.0,0.0,2017-01-12 11:00:00,0
0.9239523691772098,0.839577160947589,0.0,824651.996677472,3.9119730066781044,0.0,1.7635295301247988,2017-01-12 12:00:00,1
0.962948853195294,0.875205933966045,0.0,856512.6135537867,3.970238914956572,0.0,1.838154787161339,2017-01-12 13:00:00,1
0.9165518825279442,0.7031341721828168,0.0,818605.7062036644,3.6888394549139147,0.0,1.619686054710761,2017-01-12 14:00:00,1
0.9939781383341244,0.8866352956138733,0.0,881863.9289517527,3.988930048022222,0.0,1.8806134339479978,2017-01-12 15:00:00,1
0.9615260687271578,6.471599687081417,1.0,855350.180786365,13.122363377404328,1.0,7.433125755808575,2017-01-12 16:00:00,1
0.0,0.01588343613520047,0.0,27908.135040310746,2.5649363575460358,0.0,0.01588343613520047,2017-01-12 17:00:00,0
0.0,0.06119879409395949,0.0,23256.93041764556,2.6390433297132576,0.0,0.06119879409395949,2017-01-12 18:00:00,0
0.0,0.0,0.0,23256.999307048627,2.4159025783637684,0.0,0.0,2017-01-12 19:00:00,0
0.0,0.0,0.0,0.39948596165863126,2.2335828882173163,0.0,0.0,2017-01-12 20:00:00,0
0.0,0.5761702440498563,0.0,0.4028172845492095,3.4812075898638053,0.0,0.5761702440498563,2017-01-12 21:00:00,0
0.0,0.2690196636240735,0.0,0.3838999670849507,2.978905488764329,0.0,0.2690196636240735,2017-01-12 22:00:00,0
0.9825885537696778,0.24793226579984504,0.0,872558.4954152334,2.944419979346938,0.0,1.2305208195695228,2017-01-12 23:00:00,0
0.9615248509355158,0.9407813795470891,0.0,855349.1858353092,4.077478445646151,0.0,1.9023062304826048,2017-01-13 00:00:00,1
0.9094350519553994,0.33757636774378946,0.0,812791.1663046228,3.0910204536003123,0.0,1.2470114196991888,2017-01-13 01:00:00,0
0.9450167816286613,0.0,0.0,841861.886023628,1.504072896786399,0.0,0.9450167816286613,2017-01-13 02:00:00,0
1.0022329690198026,6.471599687081417,0.0,888608.2292259332,13.122363377404328,0.0,7.473832656101219,2017-01-13 03:00:00,1
0.0,6.471599687081417,0.0,33257.08005826318,13.122363377404328,0.0,6.471599687081417,2017-01-13 04:00:00,1
0.0,0.5761702440498563,0.0,24885.093616909657,3.4812075898638053,0.0,0.5761702440498563,2017-01-13 05:00:00,0
0.0,6.471599687081417,0.0,69771.21503970842,13.122363377404328,0.0,6.471599687081417,2017-01-13 06:00:00,1
0.036150004315979346,6.471599687081417,0.0,99306.32203633206,13.122363377404328,0.0,6.507749691397397,2017-01-13 07:00:00,1
0.013091908186684464,6.471599687081417,0.0,80467.56810323356,13.122363377404328,0.0,6.484691595268101,2017-01-13 08:00:00,1
0.0,0.06119879409395949,0.0,54420.3324614106,2.6390433297132576,0.0,0.06119879409395949,2017-01-13 09:00:00,0
0.0,0.0,0.0,52094.76641243968,0.9360908091735861,0.0,0.0,2017-01-13 10:00:00,0
0.9700660885895778,0.0,0.0,862327.4841972699,2.42773690267894,0.0,0.9700660885895778,2017-01-13 11:00:00,0
